patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US104746A,1870-06-28,G e or gel e g k e n by,"['NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'X', 'X', 'ADP']",['PERSON'],1,1,10,"['g', 'e', 'or', 'gel', 'e', 'g', 'k', 'e', 'n', 'by']",1
US111080A,1871-01-17,Stl as,"['PROPN', 'ADP']",[],1,0,3,"['stl', 'as']",1
US111820A,1871-02-14,Daniel oeos-by,"['PROPN', 'NOUN', 'PUNCT', 'ADP']",[],1,0,4,"['daniel', 'oeos-by']",1
US131522A,1872-09-24,phqto uthogftafmc cq,"['VERB', 'PROPN', 'ADP']",[],1,0,3,"['phqto', 'uthogftafmc', 'cq']",1
US132500A,1872-10-22,Apparatus for preventing a person while asleep from,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'SCONJ', 'ADJ', 'ADP']",[],1,0,8,"['apparatus', 'for', 'preventing', 'a', 'person', 'while', 'asleep', 'from']",1
US143895A,1873-10-21,Michael foleyj of,"['PROPN', 'PROPN', 'ADP']",['PERSON'],1,1,3,"['michael', 'foleyj', 'of']",1
US196846A,1877-11-06,Improvement in compound switches in dynamo-electric machines employed in the art of,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP']",[],1,0,14,"['improvement', 'in', 'compound', 'switches', 'in', 'dynamo-electric', 'machines', 'employed', 'in', 'the', 'art', 'of']",1
US199597A,1878-01-22,Improvement ini machines for,"['NOUN', 'PROPN', 'NOUN', 'ADP']",[],1,0,4,"['improvement', 'ini', 'machines', 'for']",1
US100425A,1870-03-01,Improvement in,"['NOUN', 'ADP']",[],0,0,2,"['improvement', 'in']",1
US100768A,1870-03-15,hie a m in,"['INTJ', 'DET', 'NOUN', 'ADP']",[],0,0,4,"['hie', 'a', 'm', 'in']",1
US100788A,1870-03-15,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US103242A,1870-05-17,Improvement in tool-grinding- attachment to,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP']",[],0,0,7,"['improvement', 'in', 'tool-grinding-', 'attachment', 'to']",1
US104433A,1870-06-21,Velenus w,"['NOUN', 'ADP']",[],0,0,2,"['velenus', 'w']",1
US105355A,1870-07-12,Improvement in,"['NOUN', 'ADP']",[],0,0,2,"['improvement', 'in']",1
US105705A,1870-07-26,Improvement in device for,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,"['improvement', 'in', 'device', 'for']",1
US106212A,1870-08-09,Improvement in apparatus for cooling the rollers used in the manufacture of,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,12,"['improvement', 'in', 'apparatus', 'for', 'cooling', 'the', 'rollers', 'used', 'in', 'the', 'manufacture', 'of']",1
US106658A,1870-08-23,Or regulating the flow of,"['CCONJ', 'VERB', 'DET', 'NOUN', 'ADP']",[],0,0,5,"['or', 'regulating', 'the', 'flow', 'of']",1
US107794A,1870-09-27,Improvement in,"['NOUN', 'ADP']",[],0,0,2,"['improvement', 'in']",1
US109288A,1870-11-15,Improvement in,"['NOUN', 'ADP']",[],0,0,2,"['improvement', 'in']",1
US109350A,1870-11-15,Improvement in,"['NOUN', 'ADP']",[],0,0,2,"['improvement', 'in']",1
US109454A,1870-11-22,Improvement in,"['NOUN', 'ADP']",[],0,0,2,"['improvement', 'in']",1
US109577A,1870-11-29,Improvement in machines for,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,"['improvement', 'in', 'machines', 'for']",1
US110268A,1870-12-20,Improvement in the modes of,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,"['improvement', 'in', 'the', 'modes', 'of']",1
US111022A,1871-01-17,Improvement in shank-pieces fo,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,6,"['improvement', 'in', 'shank-pieces', 'fo']",1
US111135A,1871-01-24,Improvement in chair-clamps fo,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,6,"['improvement', 'in', 'chair-clamps', 'fo']",1
US111248A,1871-01-24,Improvement in machines for cutting screw-threads on,"['NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,9,"['improvement', 'in', 'machines', 'for', 'cutting', 'screw-threads', 'on']",1
US112024A,1871-02-21,Improvement in patterns for,"['NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,4,"['improvement', 'in', 'patterns', 'for']",1
