patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3100693A,1960-06-17,Apparatus for processing phosphoric acid anhydride,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],1,0,7,"['apparatus', 'for', 'processing', 'phosphoric', 'acid', 'anhydride']",1
US3101255A,1957-02-27,Manufacture of nitrogen tetroxide,"['PROPN', 'ADP', 'NOUN', 'ADP']",[],1,0,5,"['manufacture', 'of', 'nitrogen', 'tetroxide']",1
US3101351A,1960-09-29,Dialkyl progesterones and process therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['dialkyl', 'progesterones', 'and', 'process', 'therefor']",1
US3101786A,1961-06-07,Center enclosed drive for rod weeder,"['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,7,"['center', 'enclosed', 'drive', 'for', 'rod', 'weeder']",1
US3102308A,1958-10-17,Fastener means for detachably securing two angularly disposed members to one another,"['PROPN', 'VERB', 'ADP', 'ADV', 'VERB', 'NUM', 'ADV', 'VERB', 'NOUN', 'ADP', 'NUM', 'DET']",['CARDINAL'],1,0,13,"['fastener', 'means', 'for', 'detachably', 'securing', 'two', 'angularly', 'disposed', 'members', 'to', 'one', 'another']",1
US3102347A,1961-10-11,Safety shoe and instep guard therefor,"['NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'ADP']",[],1,0,7,"['safety', 'shoe', 'and', 'instep', 'guard', 'therefor']",1
US3102810A,1961-04-05,Print-out cyanine and styryl dye bases and process of producing litho masters and the like therewith,"['NOUN', 'PUNCT', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN', 'CCONJ', 'DET', 'INTJ', 'ADP']",[],1,0,19,"['print-out', 'cyanine', 'and', 'styryl', 'dye', 'bases', 'and', 'process', 'of', 'producing', 'litho', 'masters', 'and', 'the', 'like', 'therewith']",1
US3103062A,1962-05-10,Talos positioning jig,"['PROPN', 'VERB', 'ADP']",[],1,0,4,"['talos', 'positioning', 'jig']",1
US3103464A,1960-05-09,Method of killing nematodes with,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['method', 'of', 'killing', 'nematodes', 'with']",1
US3103486A,1963-09-10,Method for preventing slag formation in,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],1,0,6,"['method', 'for', 'preventing', 'slag', 'formation', 'in']",1
