patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US606576A,1898-06-28,Dmitry alexandrowitch pf,"['PROPN', 'NOUN', 'ADP']",['ORG'],1,0,3,"['dmitry', 'alexandrowitch', 'pf']",1
US617000A,1899-01-03,William basil wilberforce,"['PROPN', 'NOUN', 'ADP']",['PERSON'],1,1,3,"['william', 'basil', 'wilberforce']",1
US618276A,1899-01-24,Apparatus for making molds for stoneware or,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ']",[],1,0,7,"['apparatus', 'for', 'making', 'molds', 'for', 'stoneware', 'or']",1
US619001A,1899-02-07,Suspender cast-off,"['PROPN', 'NOUN', 'PUNCT', 'ADP']",[],1,0,4,"['suspender', 'cast-off']",1
US626945A,1899-06-13,Hfnfu louis mtfph clfmekt tl,"['PROPN', 'NOUN', 'PROPN', 'NOUN', 'ADP']","['GPE', 'PERSON']",1,1,5,"['hfnfu', 'louis', 'mtfph', 'clfmekt', 'tl']",1
US627214A,1899-06-20,Process of and apparatus for,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP']",[],1,0,5,"['process', 'of', 'and', 'apparatus', 'for']",1
US600496A,1898-03-08,Saddle for,"['VERB', 'ADP']",[],0,0,2,"['saddle', 'for']",1
US601106A,1898-03-22,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US601963A,1898-04-05,Chaeles w,"['NOUN', 'ADP']",[],0,0,2,"['chaeles', 'w']",1
US603841A,1898-05-10,Blotter-bath and absorbent composition therefor,"['NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],0,0,7,"['blotter-bath', 'and', 'absorbent', 'composition', 'therefor']",1
US603936A,1898-05-10,Photographic opaque negative and process of printing therefrom,"['ADJ', 'ADJ', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADP']",[],0,0,8,"['photographic', 'opaque', 'negative', 'and', 'process', 'of', 'printing', 'therefrom']",1
US604599A,1898-05-24,Thread or,"['NOUN', 'CCONJ']",[],0,0,2,"['thread', 'or']",1
US604829A,1898-05-31,Assiotob to,"['VERB', 'ADP']",[],0,0,2,"['assiotob', 'to']",1
US605130A,1898-06-07,Administrator of,"['NOUN', 'ADP']",[],0,0,2,"['administrator', 'of']",1
US605282A,1898-06-07,Steam-valve for locomotives or other en,"['NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'ADP']",[],0,0,8,"['steam-valve', 'for', 'locomotives', 'or', 'other', 'en']",1
