patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3000136A,1958-11-26,Doll's head and eye mounting means therefor,"['PROPN', 'PART', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'ADP']",['ORG'],1,0,9,"[""doll's"", 'head', 'and', 'eye', 'mounting', 'means', 'therefor']",1
US3000747A,1958-03-14,"Ester of 2,2 dimethyl-hydracrylic acid, 3 hydroxy 2,2 dimethylpropyl ester and resinous materials plasticized therewith","['PROPN', 'ADP', 'NUM', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NUM', 'PROPN', 'NUM', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP']","['CARDINAL', 'CARDINAL', 'CARDINAL']",1,0,19,"['ester', 'of', '2,2', 'dimethyl-hydracrylic', 'acid,', '3', 'hydroxy', '2,2', 'dimethylpropyl', 'ester', 'and', 'resinous', 'materials', 'plasticized', 'therewith']",1
US3000786A,1957-06-14,Process for making tetrahydro-spiramycin a,"['NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'DET']",[],1,0,8,"['process', 'for', 'making', 'tetrahydro-spiramycin', 'a']",1
US3000788A,1958-05-15,Propagation of modified infectious canine hepatitis virus in tissue cultures of pig kidney and the preparation of a vaccine therefrom,"['NOUN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],1,0,21,"['propagation', 'of', 'modified', 'infectious', 'canine', 'hepatitis', 'virus', 'in', 'tissue', 'cultures', 'of', 'pig', 'kidney', 'and', 'the', 'preparation', 'of', 'a', 'vaccine', 'therefrom']",1
US3000870A,1957-06-14,Alkyl and aryl bis (cyclopentadienyl) titanium-titanium tetrachloride polymerization catalysts and process for polymerizing olefins therewith,"['PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']","['PERSON', 'PERSON']",1,1,20,"['alkyl', 'and', 'aryl', 'bis', '(cyclopentadienyl)', 'titanium-titanium', 'tetrachloride', 'polymerization', 'catalysts', 'and', 'process', 'for', 'polymerizing', 'olefins', 'therewith']",1
US3001038A,1958-04-14,Overhead closure safety halting system and actuator therefor,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['overhead', 'closure', 'safety', 'halting', 'system', 'and', 'actuator', 'therefor']",1
US3001202A,1959-11-09,Vest of the cummerbund type and adjusting means therefor,"['PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,10,"['vest', 'of', 'the', 'cummerbund', 'type', 'and', 'adjusting', 'means', 'therefor']",1
US3001990A,1957-12-06,9alpha-halo-11alpha-alkyl-11beta-hydroxy steriods of the androstane series and intermediates therefor,"['NUM', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['CARDINAL'],1,0,16,"['9alpha-halo-11alpha-alkyl-11beta-hydroxy', 'steriods', 'of', 'the', 'androstane', 'series', 'and', 'intermediates', 'therefor']",1
US3002503A,1955-07-25,Brush unit and drive means therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['brush', 'unit', 'and', 'drive', 'means', 'therefor']",1
US3002586A,1960-02-19,Inhibiting thermal degradation of phosphoryl tri-dimethyl amide,"['VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP']",[],1,0,10,"['inhibiting', 'thermal', 'degradation', 'of', 'phosphoryl', 'tri-dimethyl', 'amide']",1
US3002893A,1958-11-13,Method for the determination of serum acid phosphatase and diagnostic preparation therefor,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'for', 'the', 'determination', 'of', 'serum', 'acid', 'phosphatase', 'and', 'diagnostic', 'preparation', 'therefor']",1
US3003369A,1958-10-30,Method for making cutter for slicing cheese or the like and frame therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'CCONJ', 'VERB', 'ADP']",[],1,0,14,"['method', 'for', 'making', 'cutter', 'for', 'slicing', 'cheese', 'or', 'the', 'like', 'and', 'frame', 'therefor']",1
US3003843A,1956-12-19,Method of dyeing nitrogenous fibers with premetalized azo dyes and compositions therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'of', 'dyeing', 'nitrogenous', 'fibers', 'with', 'premetalized', 'azo', 'dyes', 'and', 'compositions', 'therefor']",1
US3004204A,1957-10-11,Carrier type amplifier,"['PROPN', 'NOUN', 'ADP']",[],1,0,4,"['carrier', 'type', 'amplifier']",1
US3004323A,1956-12-28,Process of manufacturing bearings and bearings resulting therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,9,"['process', 'of', 'manufacturing', 'bearings', 'and', 'bearings', 'resulting', 'therefrom']",1
US3004812A,1958-04-16,Fluid operator mechanism and control assembly therefor,"['ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'ADP']",[],1,0,8,"['fluid', 'operator', 'mechanism', 'and', 'control', 'assembly', 'therefor']",1
US3004951A,1958-09-26,Diglycidyl ether of dihydroxypoly-chlorobiphenyls and epoxy resins therefrom,"['PROPN', 'ADV', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",['GPE'],1,0,11,"['diglycidyl', 'ether', 'of', 'dihydroxypoly-chlorobiphenyls', 'and', 'epoxy', 'resins', 'therefrom']",1
US3004993A,1954-07-16,17beta-methyl-20-keto-18-nor-17alpha-pregnenes and process therefor,"['NUM', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['DATE'],1,0,13,"['17beta-methyl-20-keto-18-nor-17alpha-pregnenes', 'and', 'process', 'therefor']",1
US3005402A,1961-10-24,Apparatus for heat sealing a plurality of,"['PROPN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP']",[],1,0,7,"['apparatus', 'for', 'heat', 'sealing', 'a', 'plurality', 'of']",1
US3006730A,1959-11-09,Method of producing diboron tetrachloride,"['PROPN', 'ADP', 'VERB', 'PROPN', 'ADP']",[],1,0,6,"['method', 'of', 'producing', 'diboron', 'tetrachloride']",1
US3006817A,1961-10-31,Purification of pyrrolidone for,"['NOUN', 'ADP', 'PROPN', 'ADP']",[],1,0,4,"['purification', 'of', 'pyrrolidone', 'for']",1
US3007434A,1960-07-26,Manual boat propelling device and mount therefor,"['ADJ', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'PROPN', 'ADP']",[],1,0,8,"['manual', 'boat', 'propelling', 'device', 'and', 'mount', 'therefor']",1
