patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US2200005A,1938-12-08,Azo dye compounds and material colored therewith,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",['PERSON'],1,1,8,"['azo', 'dye', 'compounds', 'and', 'material', 'colored', 'therewith']",1
US2200496A,1937-12-06,Fuse cut-out,"['PROPN', 'VERB', 'PUNCT', 'ADP']",['PERSON'],1,1,5,"['fuse', 'cut-out']",1
US2202637A,1936-10-29,Manufacture of thorium oxide and contact masses therefrom,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,9,"['manufacture', 'of', 'thorium', 'oxide', 'and', 'contact', 'masses', 'therefrom']",1
US2206913A,1937-07-10,Neon sign insulator and attaching means therefor,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,8,"['neon', 'sign', 'insulator', 'and', 'attaching', 'means', 'therefor']",1
US2207178A,1939-01-04,Angle the,"['PROPN', 'DET']",[],1,0,3,"['angle', 'the']",1
US2207842A,1940-07-16,Method of and apparatus for,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP']",[],1,0,5,"['method', 'of', 'and', 'apparatus', 'for']",1
US2209055A,1938-04-21,Process for cleaving monosaccharides and preparation of lower polhydric alcohols therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,12,"['process', 'for', 'cleaving', 'monosaccharides', 'and', 'preparation', 'of', 'lower', 'polhydric', 'alcohols', 'therefrom']",1
US2210588A,1940-08-06,Process  of,"['PROPN', 'SPACE', 'ADP']",[],1,0,3,"['process', 'of']",1
US2211871A,1938-07-09,Means for transferring air from one portion of the skin layer to another,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET']",['CARDINAL'],1,0,14,"['means', 'for', 'transferring', 'air', 'from', 'one', 'portion', 'of', 'the', 'skin', 'layer', 'to', 'another']",1
US2215641A,1938-11-25,Electrode sealing-in,"['PROPN', 'NOUN', 'PUNCT', 'ADP']",[],1,0,5,"['electrode', 'sealing-in']",1
