patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US1800005A,1927-11-23,Press cut-off,"['PROPN', 'VERB', 'PUNCT', 'ADP']",[],1,0,5,"['press', 'cut-off']",1
US1800380A,1929-03-06,Brake take-up,"['PROPN', 'VERB', 'PUNCT', 'ADP']",['ORG'],1,0,5,"['brake', 'take-up']",1
US1808736A,1929-05-22,Dip up,"['PROPN', 'ADP']",[],1,0,3,"['dip', 'up']",1
US1809454A,1924-11-10,Aldol condensation products and vulcanization of caoutchouc therewith,"['NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PROPN', 'ADP']",['PERSON'],1,1,9,"['aldol', 'condensation', 'products', 'and', 'vulcanization', 'of', 'caoutchouc', 'therewith']",1
US1810660A,1929-06-20,Method of and composition for increasing the conductivity of,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP']",[],1,0,9,"['method', 'of', 'and', 'composition', 'for', 'increasing', 'the', 'conductivity', 'of']",1
US1811712A,1927-12-14,Method of manufacturing ammonium nitrate,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['method', 'of', 'manufacturing', 'ammonium', 'nitrate']",1
US1814055A,1930-10-04,Toy and securing means therefor,"['PROPN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,6,"['toy', 'and', 'securing', 'means', 'therefor']",1
US1816423A,1929-02-14,Method of treating wood pulp fibers and paper product made therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['method', 'of', 'treating', 'wood', 'pulp', 'fibers', 'and', 'paper', 'product', 'made', 'therefrom']",1
US1821490A,1928-11-02,Quadruplex amplifier,"['PROPN', 'ADP']",['PERSON'],1,1,3,"['quadruplex', 'amplifier']",1
US1821883A,1929-10-05,Apparatus for transferring bottles or containers from one level to another,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET']",['CARDINAL'],1,0,12,"['apparatus', 'for', 'transferring', 'bottles', 'or', 'containers', 'from', 'one', 'level', 'to', 'another']",1
US1822174A,1926-07-03,Method for the treatment of cellulose and product resulting therefrom,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,11,"['method', 'for', 'the', 'treatment', 'of', 'cellulose', 'and', 'product', 'resulting', 'therefrom']",1
US1824576A,1921-09-20,Method of and apparatus for preparing fuel and generating gas therefrom,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,12,"['method', 'of', 'and', 'apparatus', 'for', 'preparing', 'fuel', 'and', 'generating', 'gas', 'therefrom']",1
US1825761A,1928-02-02,Method of heating fluids in a spinning column and apparatus used in connection therewith,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP']",[],1,0,15,"['method', 'of', 'heating', 'fluids', 'in', 'a', 'spinning', 'column', 'and', 'apparatus', 'used', 'in', 'connection', 'therewith']",1
US1828373A,1927-03-11,Method of heating and furnace used therewith,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,8,"['method', 'of', 'heating', 'and', 'furnace', 'used', 'therewith']",1
US1828591A,1926-12-11,Process of treating fatty materials to obtain fats or oils therefrom,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,12,"['process', 'of', 'treating', 'fatty', 'materials', 'to', 'obtain', 'fats', 'or', 'oils', 'therefrom']",1
US1830275A,1922-12-15,Method of treating holly leaves and the leaves of like plants and products derived therefrom,"['PROPN', 'ADP', 'VERB', 'ADV', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,16,"['method', 'of', 'treating', 'holly', 'leaves', 'and', 'the', 'leaves', 'of', 'like', 'plants', 'and', 'products', 'derived', 'therefrom']",1
US1830599A,1928-06-13,Vapor electric amplifier,"['PROPN', 'ADJ', 'ADP']",['ORG'],1,0,4,"['vapor', 'electric', 'amplifier']",1
US1835404A,1928-07-06,Method of sulphonating by means of gaseous sulphuric acid anhydride,"['PROPN', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,11,"['method', 'of', 'sulphonating', 'by', 'means', 'of', 'gaseous', 'sulphuric', 'acid', 'anhydride']",1
US1838190A,1929-07-24,Belt conveyer idler,"['PROPN', 'NOUN', 'ADP']",[],1,0,4,"['belt', 'conveyer', 'idler']",1
US1838707A,1928-04-09,"Process of and composition for bleaching oils, fats, and waxes and the product resulting therefrom","['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'ADP']",[],1,0,18,"['process', 'of', 'and', 'composition', 'for', 'bleaching', 'oils,', 'fats,', 'and', 'waxes', 'and', 'the', 'product', 'resulting', 'therefrom']",1
US1840350A,1927-10-26,Radiofrequency amplifier,"['PROPN', 'ADP']",[],1,0,3,"['radiofrequency', 'amplifier']",1
US1841432A,1929-07-15,Process of coloring and flavoring sugar and products resulting therefrom,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,11,"['process', 'of', 'coloring', 'and', 'flavoring', 'sugar', 'and', 'products', 'resulting', 'therefrom']",1
US1841757A,1927-12-16,Wall board and joint made therewith,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,7,"['wall', 'board', 'and', 'joint', 'made', 'therewith']",1
US1844741A,1929-08-31,Distillation of tar and rectification of the distillate therefrom,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],1,0,10,"['distillation', 'of', 'tar', 'and', 'rectification', 'of', 'the', 'distillate', 'therefrom']",1
US1844892A,1927-04-20,Distillation of tar and recovery of products therefrom,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,9,"['distillation', 'of', 'tar', 'and', 'recovery', 'of', 'products', 'therefrom']",1
US1847229A,1930-04-05,Compressor unloader,"['PROPN', 'ADP']",[],1,0,3,"['compressor', 'unloader']",1
US1848187A,1930-07-09,Vacuum tube amplifier,"['PROPN', 'NOUN', 'ADP']",[],1,0,4,"['vacuum', 'tube', 'amplifier']",1
US1853798A,1932-04-12,Ciecuit control apparatus for,"['PROPN', 'NOUN', 'NOUN', 'ADP']",[],1,0,4,"['ciecuit', 'control', 'apparatus', 'for']",1
US1856028A,1930-11-10,Blank cut-off and carry-over,"['PROPN', 'VERB', 'PUNCT', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADP']",[],1,0,9,"['blank', 'cut-off', 'and', 'carry-over']",1
US1856413A,1925-12-23,1-(3'.4'-dichlor-6'-sulphophenyl)-5-pyrazolones and azo coloring matters derived therefrom,"['PROPN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP']",['CARDINAL'],1,0,10,"[""1-(3'.4'-dichlor-6'-sulphophenyl)-5-pyrazolones"", 'and', 'azo', 'coloring', 'matters', 'derived', 'therefrom']",1
US1860664A,1930-02-17,Method of and apparatus for treating liquid impregnated materials and products resultant therefrom,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,14,"['method', 'of', 'and', 'apparatus', 'for', 'treating', 'liquid', 'impregnated', 'materials', 'and', 'products', 'resultant', 'therefrom']",1
US1865062A,1926-10-20,Azo dyestuff and acetate silk dyed therewith,"['PROPN', 'PROPN', 'CCONJ', 'VERB', 'NOUN', 'VERB', 'ADP']",['PERSON'],1,1,8,"['azo', 'dyestuff', 'and', 'acetate', 'silk', 'dyed', 'therewith']",1
US1869715A,1928-03-19,Wave filter impedance-coupled amplifier,"['PROPN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADP']",[],1,0,7,"['wave', 'filter', 'impedance-coupled', 'amplifier']",1
US1870340A,1929-09-09,Apparatus for accommodating objects to be delivered or handed out,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PART', 'AUX', 'VERB', 'CCONJ', 'VERB', 'ADP']",[],1,0,11,"['apparatus', 'for', 'accommodating', 'objects', 'to', 'be', 'delivered', 'or', 'handed', 'out']",1
US1870480A,1932-08-09,Apparatus eor staking or,"['PROPN', 'NOUN', 'NOUN', 'CCONJ']",[],1,0,4,"['apparatus', 'eor', 'staking', 'or']",1
US1871715A,1930-12-15,Film take-up,"['PROPN', 'VERB', 'PUNCT', 'ADP']",[],1,0,5,"['film', 'take-up']",1
US1872858A,1929-07-22,Condenser microphone amplifier,"['PROPN', 'NOUN', 'ADP']",[],1,0,4,"['condenser', 'microphone', 'amplifier']",1
US1873167A,1927-10-27,Process of and apparatus for drying hops and/or extracting oils and resins therefrom,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,14,"['process', 'of', 'and', 'apparatus', 'for', 'drying', 'hops', 'and/or', 'extracting', 'oils', 'and', 'resins', 'therefrom']",1
US1874340A,1930-01-11,Tuyere and supporting means therefor,"['PROPN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['tuyere', 'and', 'supporting', 'means', 'therefor']",1
US1878308A,1927-03-23,Frequency multiplier and amplifier,"['PROPN', 'ADV', 'CCONJ', 'ADP']",[],1,0,5,"['frequency', 'multiplier', 'and', 'amplifier']",1
US1884348A,1930-02-10,"Method of roasting minerals containing the sulphides of zinc, iron, lead, and copper, for the recovery of the metal and the sulphur dioxide gas therefrom","['PROPN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADP']",[],1,0,30,"['method', 'of', 'roasting', 'minerals', 'containing', 'the', 'sulphides', 'of', 'zinc,', 'iron,', 'lead,', 'and', 'copper,', 'for', 'the', 'recovery', 'of', 'the', 'metal', 'and', 'the', 'sulphur', 'dioxide', 'gas', 'therefrom']",1
US1887777A,1931-09-08,Wall construction unit and wall formed therefrom,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,8,"['wall', 'construction', 'unit', 'and', 'wall', 'formed', 'therefrom']",1
US1890934A,1930-04-19,Method of and means for producing sulphates from mixed sulphide materials and the recovery of values therefrom,"['PROPN', 'ADP', 'CCONJ', 'VERB', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,18,"['method', 'of', 'and', 'means', 'for', 'producing', 'sulphates', 'from', 'mixed', 'sulphide', 'materials', 'and', 'the', 'recovery', 'of', 'values', 'therefrom']",1
US1891258A,1924-02-14,Method for flame-proofing combustible materials and product resulting therefrom,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['method', 'for', 'flame-proofing', 'combustible', 'materials', 'and', 'product', 'resulting', 'therefrom']",1
US1891369A,1929-08-23,Carrier for electromagnetic pick-up,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP']",[],1,0,7,"['carrier', 'for', 'electromagnetic', 'pick-up']",1
US1892294A,1932-04-18,Means for atomizing liquids and impregnating gases therewith,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,9,"['means', 'for', 'atomizing', 'liquids', 'and', 'impregnating', 'gases', 'therewith']",1
US1895086A,1927-04-27,"Apparatus for the manufacture of benzol and valuable by-products from a gas containing either butane, propane, or ethane, or portions of each","['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'ADP', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'DET']",[],1,0,28,"['apparatus', 'for', 'the', 'manufacture', 'of', 'benzol', 'and', 'valuable', 'by-products', 'from', 'a', 'gas', 'containing', 'either', 'butane,', 'propane,', 'or', 'ethane,', 'or', 'portions', 'of', 'each']",1
US1895480A,1931-02-26,Compressor unloader,"['PROPN', 'ADP']",[],1,0,3,"['compressor', 'unloader']",1
US1896227A,1927-03-24,Process of producing resinous compounds and products therefrom,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['process', 'of', 'producing', 'resinous', 'compounds', 'and', 'products', 'therefrom']",1
US1896957A,1930-04-07,"Reenforcement connected with reenforced concrete buildings, slabs, playgrounds, and such like","['PROPN', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'ADP']",[],1,0,15,"['reenforcement', 'connected', 'with', 'reenforced', 'concrete', 'buildings,', 'slabs,', 'playgrounds,', 'and', 'such', 'like']",1
US1897051A,1931-11-20,Yarn and knitted wearing apparel produced therefrom,"['PROPN', 'CCONJ', 'VERB', 'VERB', 'NOUN', 'VERB', 'ADP']",['PERSON'],1,1,8,"['yarn', 'and', 'knitted', 'wearing', 'apparel', 'produced', 'therefrom']",1
US1800114A,1926-09-13,Insecticide and fungicide,"['ADJ', 'CCONJ', 'ADP']",[],0,0,4,"['insecticide', 'and', 'fungicide']",1
US1800352A,1929-05-20,Pressure regulator and cut-off,"['NOUN', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADP']",[],0,0,7,"['pressure', 'regulator', 'and', 'cut-off']",1
US1801238A,1929-09-25,Device for increasing the capacity of wet machines and for increasing the thickness of sheets emanating therefrom,"['NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP']",[],0,0,18,"['device', 'for', 'increasing', 'the', 'capacity', 'of', 'wet', 'machines', 'and', 'for', 'increasing', 'the', 'thickness', 'of', 'sheets', 'emanating', 'therefrom']",1
US1801744A,1929-10-17,Power take-off,"['NOUN', 'VERB', 'PUNCT', 'ADP']",[],0,0,5,"['power', 'take-off']",1
US1802361A,1928-10-18,Attachable ribbing for innersoles and innersole equipped therewith,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],0,0,9,"['attachable', 'ribbing', 'for', 'innersoles', 'and', 'innersole', 'equipped', 'therewith']",1
US1803273A,1929-07-25,Phonograph pick-up,"['NOUN', 'VERB', 'PUNCT', 'ADP']",[],0,0,5,"['phonograph', 'pick-up']",1
US1803914A,1930-04-28,Tip-up,"['NOUN', 'PUNCT', 'ADP']",[],0,0,4,['tip-up'],1
