patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens
US3900110A,1974-11-18,Hanger,['PROPN'],[],1,0,2,['hanger']
US3901018A,1973-05-10,Timepiece,['PROPN'],[],1,0,2,['timepiece']
US3901057A,1974-05-01,Padlock,['PROPN'],[],1,0,2,['padlock']
US3901257A,1972-07-15,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3901290A,1973-02-15,Temple,['PROPN'],[],1,0,2,['temple']
US3901520A,1974-06-21,Skate,['PROPN'],[],1,0,2,['skate']
US3901618A,1974-06-13,Grader,['PROPN'],[],1,0,2,['grader']
US3902207A,1973-07-05,Surfboard,['PROPN'],['ORG'],1,0,2,['surfboard']
US3902390A,1974-04-03,Microtome,['PROPN'],[],1,0,2,['microtome']
US3902424A,1973-12-07,Projectile,['PROPN'],[],1,0,2,['projectile']
US3902446A,1972-04-10,Anchor,['PROPN'],[],1,0,2,['anchor']
US3902492A,1973-05-14,Catheter,['PROPN'],[],1,0,2,['catheter']
US3902834A,1974-07-01,Blowshaft,['PROPN'],[],1,0,2,['blowshaft']
US3903000A,1972-12-28,Settler,['PROPN'],[],1,0,2,['settler']
US3903158B1,1973-05-16,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3903261A,1972-12-28,Dentifrice,['PROPN'],[],1,0,2,['dentifrice']
US3903877A,1973-06-13,Endoscope,['PROPN'],[],1,0,2,['endoscope']
US3903887A,1974-06-24,Needle,['PROPN'],[],1,0,2,['needle']
US3904039B1,1974-06-26,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3905506A,1973-11-15,Tray,['PROPN'],[],1,0,2,['tray']
US3905510A,1973-11-07,Tray,['PROPN'],[],1,0,2,['tray']
US3905643A,1972-11-02,Saddle,['PROPN'],[],1,0,2,['saddle']
US3905719A,1973-08-15,Propeller,['PROPN'],[],1,0,2,['propeller']
US3905828B1,1973-02-08,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3906134B1,1971-04-02,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3908144A,1974-06-03,Headlight,['PROPN'],[],1,0,2,['headlight']
US3908195B1,1974-01-16,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3908663A,1974-01-30,Catheter,['PROPN'],[],1,0,2,['catheter']
US3908727A,1972-07-24,Fastener,['PROPN'],[],1,0,2,['fastener']
US3908887A,1971-04-05,Utensil,['PROPN'],['GPE'],1,0,2,['utensil']
US3909011A,1974-04-08,Retainer,['PROPN'],[],1,0,2,['retainer']
US3909040A,1973-10-15,Outrigger,['PROPN'],[],1,0,2,['outrigger']
US3909444A,1971-08-05,Microcapsule,['PROPN'],[],1,0,2,['microcapsule']
US3909508B1,1970-05-18,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3909883B1,1972-02-28,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3910349B1,1974-11-06,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3910362A,1973-01-04,Timer,['PROPN'],[],1,0,2,['timer']
US3910496A,1974-01-11,Atomizer,['PROPN'],['PRODUCT'],1,0,2,['atomizer']
US3910501A,1974-11-11,Atomizer,['PROPN'],['PRODUCT'],1,0,2,['atomizer']
US3910507A,1973-10-09,Crusher,['PROPN'],[],1,0,2,['crusher']
US3910729A,1973-06-25,Compressor,['PROPN'],[],1,0,2,['compressor']
US3911537A,1973-10-29,Fastener,['PROPN'],[],1,0,2,['fastener']
US3911796A,1973-02-12,Diaphragm,['PROPN'],['GPE'],1,0,2,['diaphragm']
US3911834A,1973-09-13,Pallet,['PROPN'],[],1,0,2,['pallet']
US3911924A,1973-04-19,Cryoprobe,['PROPN'],[],1,0,2,['cryoprobe']
US3911928B1,1973-04-14,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3912614A,1972-01-10,Sensor,['PROPN'],[],1,0,2,['sensor']
US3913262A,1974-08-06,Toy,['PROPN'],[],1,0,2,['toy']
US3913487A,1973-09-07,Projectile,['PROPN'],[],1,0,2,['projectile']
US3913489A,1973-12-19,Projectile,['PROPN'],[],1,0,2,['projectile']
US3913568A,1973-01-22,Nasopharyngoscope,['PROPN'],['GPE'],1,0,2,['nasopharyngoscope']
US3913586A,1974-01-28,Hemostat,['PROPN'],[],1,0,2,['hemostat']
US3913841A,1973-12-12,Sprayer,['PROPN'],[],1,0,2,['sprayer']
US3914828A,1975-02-24,Clip,['PROPN'],[],1,0,2,['clip']
US3914902A,1974-07-01,Turnstile,['PROPN'],[],1,0,2,['turnstile']
US3915157A,1973-06-21,Endoscope,['PROPN'],[],1,0,2,['endoscope']
US3915386A,1975-02-25,Nebulizer,['PROPN'],[],1,0,2,['nebulizer']
US3916208A,1973-02-22,Adapter,['PROPN'],[],1,0,2,['adapter']
US3916703A,1971-02-03,Fastener,['PROPN'],[],1,0,2,['fastener']
US3916927A,1972-06-03,Umbrella,['PROPN'],['ORG'],1,0,2,['umbrella']
US3917233A,1973-08-24,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US3917340A,1974-06-11,Shade,['PROPN'],[],1,0,2,['shade']
US3917434A,1974-10-07,Diffuser,['PROPN'],[],1,0,2,['diffuser']
US3917763A,1972-09-05,Aerator,['PROPN'],[],1,0,2,['aerator']
US3917836A,1972-09-28,Antitussivum,['PROPN'],[],1,0,2,['antitussivum']
US3917957A,1974-10-21,Transmissometer,['PROPN'],[],1,0,2,['transmissometer']
US3917966A,1969-01-23,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US3918427A,1974-06-26,Slingshot,['PROPN'],[],1,0,2,['slingshot']
US3918680A,1974-02-05,Stopcock,['PROPN'],[],1,0,2,['stopcock']
US3919354B1,1972-09-08,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3920075B1,1974-02-08,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3921116A,1974-04-29,Sand filled,"['PROPN', 'VERB']",[],1,0,2,"['sand', 'filled']"
US3921261A,1974-11-18,Fastener,['PROPN'],[],1,0,2,['fastener']
US3921540A,1973-08-14,Pallet,['PROPN'],[],1,0,2,['pallet']
US3921711A,1972-05-30,Turbulator,['PROPN'],[],1,0,2,['turbulator']
US3922043A,1974-06-18,Vibrator,['PROPN'],[],1,0,2,['vibrator']
US3922795A,1974-08-12,Peepsight,['PROPN'],[],1,0,2,['peepsight']
US3922833A,1974-08-05,Fastener,['PROPN'],[],1,0,2,['fastener']
US3923034A,1972-07-07,Slingshot,['PROPN'],[],1,0,2,['slingshot']
US3923037A,1973-10-02,Cooker,['PROPN'],[],1,0,2,['cooker']
US3923332A,1970-10-20,Transplanter,['PROPN'],[],1,0,2,['transplanter']
US3923416A,1974-04-04,Turbine,['PROPN'],[],1,0,2,['turbine']
US3924213A,1974-09-30,Thermostat,['PROPN'],['GPE'],1,0,2,['thermostat']
US3924278A,1972-09-28,Bathtub,['PROPN'],[],1,0,2,['bathtub']
US3924560A,1974-09-30,Whistle,['PROPN'],[],1,0,2,['whistle']
US3924608A,1973-05-23,Endoscope,['PROPN'],[],1,0,2,['endoscope']
US3925206B1,1974-09-26,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3925585A,1972-04-27,Sticker,['PROPN'],['NORP'],1,0,2,['sticker']
US3925974A,1974-03-26,Haystacker,['PROPN'],['ORG'],1,0,2,['haystacker']
US3926534A,1974-01-02,Turbine,['PROPN'],[],1,0,2,['turbine']
US3926832B1,1972-08-10,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3927825A,1972-02-22,Bag,['PROPN'],[],1,0,2,['bag']
US3927834A,1974-02-12,Sprayer,['PROPN'],[],1,0,2,['sprayer']
US3927944A,1972-12-28,Spectrophotometer,['PROPN'],[],1,0,2,['spectrophotometer']
US3928163B1,1973-09-11,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3928896A,1974-12-18,Fastener,['PROPN'],[],1,0,2,['fastener']
US3929028A,1973-04-17,Gearwheel,['PROPN'],[],1,0,2,['gearwheel']
US3929936A,1960-02-27,Polystyrene,['PROPN'],[],1,0,2,['polystyrene']
US3931371A,1973-07-25,Attemperator,['PROPN'],[],1,0,2,['attemperator']
US3932606A,1974-02-07,Dentifrice,['PROPN'],[],1,0,2,['dentifrice']
US3932896A,1974-02-22,Swimsuit,['PROPN'],[],1,0,2,['swimsuit']
US3933053A,1973-03-20,Ditcher,['PROPN'],[],1,0,2,['ditcher']
US3934298A,1974-04-23,Toothbrush,['PROPN'],[],1,0,2,['toothbrush']
US3934834A,1974-08-12,Quiller,['PROPN'],[],1,0,2,['quiller']
US3935105B1,1974-11-12,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3935463A,1974-12-05,Spectrophotometer,['PROPN'],[],1,0,2,['spectrophotometer']
US3935644A,1972-02-12,Gyrocompass,['PROPN'],[],1,0,2,['gyrocompass']
US3936257B1,1971-06-22,nan,['PROPN'],['GPE'],1,0,1,['nan']
US3937507A,1973-08-24,Padlock,['PROPN'],[],1,0,2,['padlock']
US3937549A,1974-06-18,Strimp,['PROPN'],[],1,0,2,['strimp']
US3938143A,1971-10-22,Buzzer,['PROPN'],[],1,0,2,['buzzer']
US3938287A,1973-12-28,Mausoleum,['PROPN'],[],1,0,2,['mausoleum']
US3938346A,1973-10-25,Cryostat,['PROPN'],[],1,0,2,['cryostat']
