patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3900434A,1973-09-04,"Wallboard tape joint composition and adhesive therefor containing water soluble polyacrylamide, limestone, asbestos, mica and cellulose ether","['NOUN', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'VERB', 'ADP']",[],1,0,21,"['wallboard', 'tape', 'joint', 'composition', 'and', 'adhesive', 'therefor', 'containing', 'water', 'soluble', 'polyacrylamide,', 'limestone,', 'asbestos,', 'mica', 'and', 'cellulose', 'ether']",1
US3900925A,1973-10-23,Button attacher,"['PROPN', 'ADP']",[],1,0,3,"['button', 'attacher']",1
US3901117A,1970-11-09,Saber saw and blade therefor,"['PROPN', 'VERB', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['saber', 'saw', 'and', 'blade', 'therefor']",1
US3901428A,1974-05-08,Tag attacher,"['PROPN', 'ADP']",[],1,0,3,"['tag', 'attacher']",1
US3901675A,1971-05-21,Apparatus for producing fibers and environmental control therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,9,"['apparatus', 'for', 'producing', 'fibers', 'and', 'environmental', 'control', 'therefor']",1
US3902031A,1974-07-17,Puffer interrupter operating mechanism with magnetic assist and arcless and switchless coil cut-in,"['PROPN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT', 'ADP']",[],1,0,16,"['puffer', 'interrupter', 'operating', 'mechanism', 'with', 'magnetic', 'assist', 'and', 'arcless', 'and', 'switchless', 'coil', 'cut-in']",1
US3902516A,1974-01-21,Pulmonary valve and valve unit therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['pulmonary', 'valve', 'and', 'valve', 'unit', 'therefor']",1
US3902718A,1971-05-05,Height adjustable diving tower and ladder assembly therefor,"['NOUN', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'ADP']",[],1,0,9,"['height', 'adjustable', 'diving', 'tower', 'and', 'ladder', 'assembly', 'therefor']",1
US3902762A,1973-02-12,Peanut combine collection box and filling system therefor,"['PROPN', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,9,"['peanut', 'combine', 'collection', 'box', 'and', 'filling', 'system', 'therefor']",1
US3902851A,1974-01-09,Method of detecting odors and apparatus therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,8,"['method', 'of', 'detecting', 'odors', 'and', 'apparatus', 'therefor']",1
US3902878A,1971-05-21,Method and apparatus for producing fibers and environmental control therefor,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,11,"['method', 'and', 'apparatus', 'for', 'producing', 'fibers', 'and', 'environmental', 'control', 'therefor']",1
US3903801A,1973-07-12,Model rocket and recovery device therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['model', 'rocket', 'and', 'recovery', 'device', 'therefor']",1
US3904635A,1969-02-04,"Method for preparing n-alkyl-' ,' -unsaturated amide","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'VERB', 'ADP']",[],1,0,12,"['method', 'for', 'preparing', ""n-alkyl-'"", "",'"", '-unsaturated', 'amide']",1
US3905784A,1969-01-02,"Method for removing pollutants from combustion products generated by hydrocarbon fuel combustion, and system therefor","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP']",[],1,0,17,"['method', 'for', 'removing', 'pollutants', 'from', 'combustion', 'products', 'generated', 'by', 'hydrocarbon', 'fuel', 'combustion,', 'and', 'system', 'therefor']",1
US3906277A,1972-05-05,Electron tube having a semiconductor coated metal anode electrode to prevent electron bombardment stimulated desorption of contaminants therefrom,"['PROPN', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PART', 'VERB', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,19,"['electron', 'tube', 'having', 'a', 'semiconductor', 'coated', 'metal', 'anode', 'electrode', 'to', 'prevent', 'electron', 'bombardment', 'stimulated', 'desorption', 'of', 'contaminants', 'therefrom']",1
US3907078A,1974-02-19,Brake beam and sectionalized brake head therefor,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'ADP']",['ORG'],1,0,8,"['brake', 'beam', 'and', 'sectionalized', 'brake', 'head', 'therefor']",1
US3907522A,1973-05-10,Method for removing a fluorine compound(s) from gaseous mixture therewith,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],1,0,12,"['method', 'for', 'removing', 'a', 'fluorine', 'compound(s)', 'from', 'gaseous', 'mixture', 'therewith']",1
US3907770A,1973-02-05,Process of extracting carrageenan from seaweed,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADP']",[],1,0,7,"['process', 'of', 'extracting', 'carrageenan', 'from', 'seaweed']",1
US3909380A,1974-07-19,Reference pattern zeta potential measurement apparatus and method therefor,"['NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,10,"['reference', 'pattern', 'zeta', 'potential', 'measurement', 'apparatus', 'and', 'method', 'therefor']",1
US3909484A,1973-04-16,Flame retardant reinforced bonded articles and bonding compositions therefor,"['PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,10,"['flame', 'retardant', 'reinforced', 'bonded', 'articles', 'and', 'bonding', 'compositions', 'therefor']",1
US3909516A,1973-11-23,Carrier detect circuit for receiver recorder start up,"['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP']",[],1,0,9,"['carrier', 'detect', 'circuit', 'for', 'receiver', 'recorder', 'start', 'up']",1
US3910059A,1974-04-22,Method and system for providing an ice slab while preventing undue freezing penetration below,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'ADP']",[],1,0,15,"['method', 'and', 'system', 'for', 'providing', 'an', 'ice', 'slab', 'while', 'preventing', 'undue', 'freezing', 'penetration', 'below']",1
US3910430A,1974-03-29,Parison unloader,"['PROPN', 'ADP']",[],1,0,3,"['parison', 'unloader']",1
US3911418A,1969-10-08,Method and apparatus for independent color control of alphanumeric display and background therefor,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,14,"['method', 'and', 'apparatus', 'for', 'independent', 'color', 'control', 'of', 'alphanumeric', 'display', 'and', 'background', 'therefor']",1
