patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US2300649A,1940-02-26,Toy airplane apparatus,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,"['toy', 'airplane', 'apparatus']",1
US2302792A,1941-04-24,Apparatus for use in the manufacture of rayon,"['PROPN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",[],1,0,9,"['apparatus', 'for', 'use', 'in', 'the', 'manufacture', 'of', 'rayon']",1
US2303096A,1940-03-21,Apparatus for leveling and hardening sheet or strip material,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],1,0,10,"['apparatus', 'for', 'leveling', 'and', 'hardening', 'sheet', 'or', 'strip', 'material']",1
US2303421A,1939-02-16,Apparatus for packaging articles,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'packaging', 'articles']",1
US2305239A,1934-04-26,Apparatus for coating passages,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'coating', 'passages']",1
US2308538A,1940-01-26,Method of and apparatus for manufacturing confection sticks,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,9,"['method', 'of', 'and', 'apparatus', 'for', 'manufacturing', 'confection', 'sticks']",1
US2308830A,1940-01-08,Nonoverfill device with centering means,"['PROPN', 'NOUN', 'ADP', 'VERB', 'VERB']",['ORG'],1,0,6,"['nonoverfill', 'device', 'with', 'centering', 'means']",1
US2309923A,1940-07-29,Apparatus for separating finely divided materials,"['PROPN', 'ADP', 'VERB', 'ADV', 'VERB', 'NOUN']",[],1,0,7,"['apparatus', 'for', 'separating', 'finely', 'divided', 'materials']",1
US2310146A,1939-11-28,Mixed ether-esters of cashew nutshell liquid and preparation,"['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,11,"['mixed', 'ether-esters', 'of', 'cashew', 'nutshell', 'liquid', 'and', 'preparation']",1
US2311728A,1940-03-28,Method of forming piston rings,"['PROPN', 'ADP', 'VERB', 'PROPN', 'NOUN']",[],1,0,6,"['method', 'of', 'forming', 'piston', 'rings']",1
US2312137A,1943-02-23,Job cost recorder,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,"['job', 'cost', 'recorder']",1
US2312765A,1939-09-13,Shelf or rack suitable for refrigerators or the like,"['PROPN', 'CCONJ', 'VERB', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],1,0,10,"['shelf', 'or', 'rack', 'suitable', 'for', 'refrigerators', 'or', 'the', 'like']",1
US2312766A,1941-06-14,Pruning hook,"['PROPN', 'NOUN']",[],1,0,3,"['pruning', 'hook']",1
US2314408A,1940-04-29,Outlet box installation,"['PROPN', 'PROPN', 'NOUN']",['PRODUCT'],1,0,4,"['outlet', 'box', 'installation']",1
US2317173A,1940-02-01,Apparatus for melting powdered materials,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['apparatus', 'for', 'melting', 'powdered', 'materials']",1
US2317194A,1941-03-24,Brake mechanism,"['PROPN', 'NOUN']",[],1,0,3,"['brake', 'mechanism']",1
US2318002A,1941-03-03,Angle disk roller,"['PROPN', 'NOUN', 'NOUN']",['ORG'],1,0,4,"['angle', 'disk', 'roller']",1
US2318571A,1933-12-22,Manufacture of abrasives,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,"['manufacture', 'of', 'abrasives']",1
US2319774A,1939-06-24,Stoker control,"['PROPN', 'NOUN']",['PERSON'],1,1,3,"['stoker', 'control']",1
US2324485A,1941-05-26,Diaphragm inserter,"['PROPN', 'NOUN']",['GPE'],1,0,3,"['diaphragm', 'inserter']",1
US2326985A,1941-01-23,Heated shoe press pad,"['PROPN', 'NOUN', 'NOUN', 'NOUN']",[],1,0,5,"['heated', 'shoe', 'press', 'pad']",1
US2327826A,1942-05-01,Method of reproducing drawings,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'of', 'reproducing', 'drawings']",1
US2328244A,1941-02-24,Circular saw machine,"['PROPN', 'VERB', 'NOUN']",[],1,0,4,"['circular', 'saw', 'machine']",1
US2328508A,1941-05-06,Apparatus for forming coated frozen confections,"['PROPN', 'ADP', 'VERB', 'VERB', 'ADJ', 'NOUN']",[],1,0,7,"['apparatus', 'for', 'forming', 'coated', 'frozen', 'confections']",1
US2331505A,1941-04-18,Apparatus for handling cigars,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'handling', 'cigars']",1
US2332869A,1939-11-29,Method of manufacturing rubberlike materials,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['method', 'of', 'manufacturing', 'rubberlike', 'materials']",1
US2334851A,1940-05-02,Container and dispensing closure therefor,"['NOUN', 'CCONJ', 'VERB', 'NOUN', 'PROPN']",[],1,0,6,"['container', 'and', 'dispensing', 'closure', 'therefor']",1
US2343665A,1940-04-05,Vacuum apparatus,"['PROPN', 'NOUN']",[],1,0,3,"['vacuum', 'apparatus']",1
US2345441A,1942-12-02,Light modulating apparatus and method,"['NOUN', 'NOUN', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,6,"['light', 'modulating', 'apparatus', 'and', 'method']",1
US2347186A,1942-12-14,Slack adjuster,"['PROPN', 'NOUN']",[],1,0,3,"['slack', 'adjuster']",1
US2347598A,1943-04-07,Electric arc welding electrode holder,"['ADJ', 'NOUN', 'VERB', 'PROPN', 'NOUN']",[],1,0,6,"['electric', 'arc', 'welding', 'electrode', 'holder']",1
US2347964A,1940-11-27,Coke oven charging lorry,"['NOUN', 'ADV', 'VERB', 'PROPN']",['ORG'],1,0,5,"['coke', 'oven', 'charging', 'lorry']",1
US2348566A,1943-06-09,Apparatus for marking billets and the like,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],1,0,8,"['apparatus', 'for', 'marking', 'billets', 'and', 'the', 'like']",1
US2348663A,1940-09-19,Method of forming sheet metal articles,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],1,0,7,"['method', 'of', 'forming', 'sheet', 'metal', 'articles']",1
US2348848A,1938-08-04,"Speed drive for fast running machines, especially for cycle dynamo machines","['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'PROPN', 'NOUN']",[],1,0,13,"['speed', 'drive', 'for', 'fast', 'running', 'machines,', 'especially', 'for', 'cycle', 'dynamo', 'machines']",1
US2350143A,1941-01-11,Sugar refining process,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,"['sugar', 'refining', 'process']",1
US2354250A,1942-04-11,Tractor-mounted implement,"['NOUN', 'PUNCT', 'VERB', 'PROPN']",[],1,0,5,"['tractor-mounted', 'implement']",1
US2355454A,1943-04-13,Method and apparatus for the production of sound-absorbing materials,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",[],1,0,12,"['method', 'and', 'apparatus', 'for', 'the', 'production', 'of', 'sound-absorbing', 'materials']",1
US2355856A,1943-02-04,Method and apparatus for making bearing-retaining lock nuts,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN']",[],1,0,11,"['method', 'and', 'apparatus', 'for', 'making', 'bearing-retaining', 'lock', 'nuts']",1
US2355892A,1942-06-08,Means for supporting heater tubes,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['means', 'for', 'supporting', 'heater', 'tubes']",1
US2356500A,1941-03-27,Method for saccharifying cellulosic materials by means of diluted mineral acids,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,12,"['method', 'for', 'saccharifying', 'cellulosic', 'materials', 'by', 'means', 'of', 'diluted', 'mineral', 'acids']",1
US2356844A,1942-05-11,Heat dissipator for marine engines,"['NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,6,"['heat', 'dissipator', 'for', 'marine', 'engines']",1
US2357409A,1941-05-23,Manufacture of molded compositions for brake linings or similar articles,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,11,"['manufacture', 'of', 'molded', 'compositions', 'for', 'brake', 'linings', 'or', 'similar', 'articles']",1
US2357539A,1943-08-27,Combination comb and case therefor,"['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,6,"['combination', 'comb', 'and', 'case', 'therefor']",1
US2358940A,1942-10-29,Vapor condenser,"['PROPN', 'NOUN']",[],1,0,3,"['vapor', 'condenser']",1
US2361015A,1942-05-02,Method of reclaiming vulcanized balata and the product thereof,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV']",[],1,0,10,"['method', 'of', 'reclaiming', 'vulcanized', 'balata', 'and', 'the', 'product', 'thereof']",1
US2361412A,1943-03-20,Gunner's warning panel and lamp system,"['PROPN', 'PART', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",['ORG'],1,0,8,"[""gunner's"", 'warning', 'panel', 'and', 'lamp', 'system']",1
US2362228A,1941-06-12,Method of forming contacts on metal oxide-metal rectifiers,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,11,"['method', 'of', 'forming', 'contacts', 'on', 'metal', 'oxide-metal', 'rectifiers']",1
US2362984A,1941-09-05,Method and apparatus for dispensing and conserving gas material,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'NOUN']",[],1,0,10,"['method', 'and', 'apparatus', 'for', 'dispensing', 'and', 'conserving', 'gas', 'material']",1
US2363779A,1942-06-25,Hose actuated press,"['PROPN', 'VERB', 'NOUN']",['PERSON'],1,1,4,"['hose', 'actuated', 'press']",1
US2364468A,1941-11-13,Signal lamp,"['PROPN', 'NOUN']",[],1,0,3,"['signal', 'lamp']",1
US2365883A,1940-06-13,Apparatus for extracting and refining citrus fruit juices,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],1,0,9,"['apparatus', 'for', 'extracting', 'and', 'refining', 'citrus', 'fruit', 'juices']",1
US2365912A,1942-08-14,Distillation process,"['PROPN', 'NOUN']",[],1,0,3,"['distillation', 'process']",1
US2365983A,1941-06-19,Method and apparatus for consuming bodies,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,7,"['method', 'and', 'apparatus', 'for', 'consuming', 'bodies']",1
US2368304A,1940-02-29,"Clutch, especially for motor cars with control change mechanism","['PROPN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],1,0,11,"['clutch,', 'especially', 'for', 'motor', 'cars', 'with', 'control', 'change', 'mechanism']",1
US2370666A,1942-09-05,Apparatus for forming sheet metal,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['apparatus', 'for', 'forming', 'sheet', 'metal']",1
US2371427A,1943-10-28,Manufacture of zeolitic materials,"['PROPN', 'ADP', 'ADJ', 'NOUN']",[],1,0,5,"['manufacture', 'of', 'zeolitic', 'materials']",1
US2371440A,1942-09-09,Manufacture of small drilled and tapped parts such as hexagon and other nuts,"['NOUN', 'ADP', 'ADJ', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,14,"['manufacture', 'of', 'small', 'drilled', 'and', 'tapped', 'parts', 'such', 'as', 'hexagon', 'and', 'other', 'nuts']",1
US2371488A,1943-05-06,Core bit,"['PROPN', 'NOUN']",[],1,0,3,"['core', 'bit']",1
US2373241A,1942-11-18,Amplifier circuit,"['PROPN', 'NOUN']",['PERSON'],1,1,3,"['amplifier', 'circuit']",1
US2377924A,1940-10-02,Sliver pan,"['PROPN', 'NOUN']",['PERSON'],1,1,3,"['sliver', 'pan']",1
US2381802A,1941-10-23,Dry chemical feeder,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,"['dry', 'chemical', 'feeder']",1
US2386843A,1941-12-03,Apparatus for surfacing plastic bodies,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['apparatus', 'for', 'surfacing', 'plastic', 'bodies']",1
US2387481A,1944-04-11,Butadiene-styrene elastomers,"['PROPN', 'PUNCT', 'NOUN', 'NOUN']",['ORG'],1,0,5,"['butadiene-styrene', 'elastomers']",1
US2387764A,1944-09-15,Combination bulldozer and shovel,"['NOUN', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,5,"['combination', 'bulldozer', 'and', 'shovel']",1
US2387806A,1942-06-02,Journal bearing,"['PROPN', 'VERB']",['ORG'],1,0,3,"['journal', 'bearing']",1
US2389813A,1941-02-06,Pin wheel register,"['PROPN', 'NOUN', 'VERB']",[],1,0,4,"['pin', 'wheel', 'register']",1
US2390641A,1942-03-13,Multichannel carrier communication system,"['PROPN', 'NOUN', 'NOUN', 'NOUN']",['GPE'],1,0,5,"['multichannel', 'carrier', 'communication', 'system']",1
US2391139A,1943-12-15,Process for alkylating arylamines,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['process', 'for', 'alkylating', 'arylamines']",1
US2391582A,1944-05-02,Spray control valve,"['PROPN', 'NOUN', 'VERB']",[],1,0,4,"['spray', 'control', 'valve']",1
US2392534A,1940-05-20,Process of distilling alcohols,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['process', 'of', 'distilling', 'alcohols']",1
US2394297A,1943-02-25,Furnace air control system,"['PROPN', 'NOUN', 'NOUN', 'NOUN']",['ORG'],1,0,5,"['furnace', 'air', 'control', 'system']",1
US2395144A,1944-09-06,Mandrel for forming enlarged vibration dampening elements in hose sections,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,11,"['mandrel', 'for', 'forming', 'enlarged', 'vibration', 'dampening', 'elements', 'in', 'hose', 'sections']",1
US2396095A,1943-03-04,Coat construction,"['PROPN', 'NOUN']",[],1,0,3,"['coat', 'construction']",1
US2398490A,1944-03-01,Circuit for removing noise,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['circuit', 'for', 'removing', 'noise']",1
US2399138A,1944-03-07,Screw holding attachment for screw drivers,"['NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN']",['PERSON'],1,1,7,"['screw', 'holding', 'attachment', 'for', 'screw', 'drivers']",1
US2300241A,1941-01-08,Covered rubber thread,"['VERB', 'NOUN', 'NOUN']",[],0,0,4,"['covered', 'rubber', 'thread']",1
US2300373A,1942-03-11,Coated paper,"['ADJ', 'NOUN']",[],0,0,3,"['coated', 'paper']",1
US2300537A,1940-06-03,Control system,"['NOUN', 'NOUN']",[],0,0,3,"['control', 'system']",1
US2300571A,1938-06-14,Time controlled signal release,"['NOUN', 'VERB', 'NOUN', 'NOUN']",[],0,0,5,"['time', 'controlled', 'signal', 'release']",1
US2300640A,1939-11-17,Refrigerator car structure,"['NOUN', 'NOUN', 'NOUN']",[],0,0,4,"['refrigerator', 'car', 'structure']",1
US2300680A,1941-04-28,Gold dredger,"['NOUN', 'NOUN']",[],0,0,3,"['gold', 'dredger']",1
US2301232A,1940-08-03,Refrigeration,['NOUN'],[],0,0,2,['refrigeration'],1
US2301271A,1938-11-29,Closure means for collapsible tubes,"['NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN']",[],0,0,6,"['closure', 'means', 'for', 'collapsible', 'tubes']",1
US2301307A,1942-01-14,Means for orienting tools in bore holes,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,8,"['means', 'for', 'orienting', 'tools', 'in', 'bore', 'holes']",1
US2301755A,1940-06-24,Lock,['VERB'],[],0,0,2,['lock'],1
US2301929A,1940-06-20,Radio distance and altitude indicating system,"['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN']",[],0,0,7,"['radio', 'distance', 'and', 'altitude', 'indicating', 'system']",1
US2301933A,1940-03-30,Dispensing container,"['VERB', 'NOUN']",[],0,0,3,"['dispensing', 'container']",1
US2302610A,1939-12-27,Automatic feeder for two-roll mill,"['ADJ', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'NOUN']",['CARDINAL'],0,0,8,"['automatic', 'feeder', 'for', 'two-roll', 'mill']",1
US2303628A,1940-09-23,Hydraulic press with low pressure and high pressure pump,"['ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB']",[],0,0,10,"['hydraulic', 'press', 'with', 'low', 'pressure', 'and', 'high', 'pressure', 'pump']",1
US2303668A,1941-08-21,Automatic hook setting device,"['ADJ', 'NOUN', 'VERB', 'NOUN']",[],0,0,5,"['automatic', 'hook', 'setting', 'device']",1
US2303949A,1940-01-13,Conduit bend,"['NOUN', 'VERB']",['ORG'],0,0,3,"['conduit', 'bend']",1
US2304155A,1941-04-10,Joint washer,"['ADJ', 'NOUN']",[],0,0,3,"['joint', 'washer']",1
US2304671A,1941-06-30,Lister harrow,"['ADJ', 'NOUN']",[],0,0,3,"['lister', 'harrow']",1
US2304672A,1941-10-22,Material handling apparatus,"['NOUN', 'NOUN', 'NOUN']",[],0,0,4,"['material', 'handling', 'apparatus']",1
