patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US303947A,1884-08-19,Assig-nob to,"['PROPN', 'PUNCT', 'PROPN', 'ADP']",[],1,0,4,"['assig-nob', 'to']",1
US305009A,1884-09-09,Apparatus for preparing fiber for the manufacture of,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],1,0,8,"['apparatus', 'for', 'preparing', 'fiber', 'for', 'the', 'manufacture', 'of']",1
US310757A,1885-01-13,Cloth measuring and in,"['PROPN', 'VERB', 'CCONJ', 'ADP']",[],1,0,4,"['cloth', 'measuring', 'and', 'in']",1
US312622A,1885-02-24,Le eot w,"['PROPN', 'VERB', 'ADP']",[],1,0,3,"['le', 'eot', 'w']",1
US312774A,1885-02-24,Elbbet jackson vaughan,"['PROPN', 'PROPN', 'ADP']",['PERSON'],1,1,3,"['elbbet', 'jackson', 'vaughan']",1
US314369A,1885-03-24,Felt having a obqss section vaeying- in,"['PROPN', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADV', 'ADP']",['PERSON'],1,1,7,"['felt', 'having', 'a', 'obqss', 'section', 'vaeying-', 'in']",1
US315640A,1885-04-14,Assigexde op one-thied to,"['PROPN', 'NOUN', 'NUM', 'PUNCT', 'ADJ', 'ADP']",['CARDINAL'],1,0,6,"['assigexde', 'op', 'one-thied', 'to']",1
US315652A,1885-04-14,Oooe fob house service and,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'CCONJ']",['ORG'],1,0,6,"['oooe', 'fob', 'house', 'service', 'and']",1
US319791A,1885-06-09,Assigjoii of osfe-ualf to,"['PROPN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'ADP']",['GPE'],1,0,6,"['assigjoii', 'of', 'osfe-ualf', 'to']",1
US320105A,1885-06-16,Apparatus for turning on,"['PROPN', 'ADP', 'VERB', 'ADP']",[],1,0,4,"['apparatus', 'for', 'turning', 'on']",1
US320106A,1885-06-16,Apparatus for turning on,"['PROPN', 'ADP', 'VERB', 'ADP']",[],1,0,4,"['apparatus', 'for', 'turning', 'on']",1
US321189A,1885-06-30,George burdet cas ad ay,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP']",['PERSON'],1,1,5,"['george', 'burdet', 'cas', 'ad', 'ay']",1
US326150A,1885-09-15,Method of attaching soles of,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['method', 'of', 'attaching', 'soles', 'of']",1
US327547A,1885-10-06,Assigxoe to w,"['PROPN', 'ADP', 'ADP']",['ORG'],1,0,3,"['assigxoe', 'to', 'w']",1
US329998A,1885-11-10,Machine for bending h o rs es h o e-b lan ks,"['NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'X', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP']",['PERSON'],1,1,14,"['machine', 'for', 'bending', 'h', 'o', 'rs', 'es', 'h', 'o', 'e-b', 'lan', 'ks']",1
US332580A,1885-12-15,Method of preventing saltpeter exudations from forming on the faces of walls of,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,13,"['method', 'of', 'preventing', 'saltpeter', 'exudations', 'from', 'forming', 'on', 'the', 'faces', 'of', 'walls', 'of']",1
US336170A,1886-02-16,John step hens on,"['PROPN', 'NOUN', 'VERB', 'ADP']",[],1,0,4,"['john', 'step', 'hens', 'on']",1
US339748A,1886-04-13,Apparatus for the manufacture of,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP']",[],1,0,5,"['apparatus', 'for', 'the', 'manufacture', 'of']",1
US347538A,1886-08-17,Apparatus foe manufacturing napped or,"['PROPN', 'NOUN', 'NOUN', 'VERB', 'CCONJ']",[],1,0,5,"['apparatus', 'foe', 'manufacturing', 'napped', 'or']",1
US349303A,1886-09-21,Apparatus for per,"['PROPN', 'ADP', 'ADP']",[],1,0,3,"['apparatus', 'for', 'per']",1
US350874A,1886-10-12,Assigfob of two-thibds to,"['PROPN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'ADP']","['PERSON', 'QUANTITY']",1,1,6,"['assigfob', 'of', 'two-thibds', 'to']",1
US356051A,1887-01-11,Half to elisha w,"['NOUN', 'ADP', 'PROPN', 'ADP']",[],1,0,4,"['half', 'to', 'elisha', 'w']",1
US359564A,1887-03-15,Fotjeth to ghaeles w,"['PROPN', 'PART', 'NOUN', 'ADP']",[],1,0,4,"['fotjeth', 'to', 'ghaeles', 'w']",1
US364873A,1887-06-14,Method of and machine for,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP']",[],1,0,5,"['method', 'of', 'and', 'machine', 'for']",1
US370582A,1887-09-27,wig-and,"['PROPN', 'PUNCT', 'CCONJ']",[],1,0,3,['wig-and'],1
US375881A,1888-01-03,Scavenger-roll for spinni ng-m ach in es,"['NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'ADP', 'ADP']",[],1,0,11,"['scavenger-roll', 'for', 'spinni', 'ng-m', 'ach', 'in', 'es']",1
US375975A,1888-01-03,Fastener for m eeting-rails of sash es,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,9,"['fastener', 'for', 'm', 'eeting-rails', 'of', 'sash', 'es']",1
US379621A,1888-03-20,Geoege jeffards waedwbll and albeet land on,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['geoege', 'jeffards', 'waedwbll', 'and', 'albeet', 'land', 'on']",1
US388934A,1888-09-04,Apparatus foe the in,"['PROPN', 'VERB', 'PRON', 'ADP']",[],1,0,4,"['apparatus', 'foe', 'the', 'in']",1
