patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US216194A,1879-06-03,And james i,"['CCONJ', 'PROPN', 'PRON']",['PERSON'],1,1,3,"['and', 'james', 'i']",0,1
US220116A,1879-09-30,And henry c,"['CCONJ', 'PROPN', 'AUX']",[],1,0,3,"['and', 'henry', 'c']",0,1
US220465A,1879-10-14,And zebadiah sar,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,"['and', 'zebadiah', 'sar']",0,1
US223226A,1880-01-06,And william s,"['CCONJ', 'PROPN', 'PART']",['PERSON'],1,1,3,"['and', 'william', 's']",0,1
US223525A,1880-01-13,And edward e,"['CCONJ', 'PROPN', 'PROPN']",['ORG'],1,0,3,"['and', 'edward', 'e']",0,1
US223628A,1880-01-20,And john davet,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'john', 'davet']",0,1
US223682A,1880-01-20,And william martin,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'martin']",0,1
US223931A,1880-01-27,And eayee o,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'eayee', 'o']",0,1
US223932A,1880-01-27,And eayee o,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'eayee', 'o']",0,1
US224990A,1880-03-02,And john j,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'john', 'j']",0,1
US225772A,1880-03-23,And nicholas o connell,"['CCONJ', 'PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,4,"['and', 'nicholas', 'o', 'connell']",0,1
US225778A,1880-03-23,And wilhblm hees,"['CCONJ', 'VERB', 'PROPN']",[],1,0,3,"['and', 'wilhblm', 'hees']",0,1
US226552A,1880-04-13,And william e,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'e']",0,1
US226661A,1880-04-20,And francis a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,"['and', 'francis', 'a']",0,1
US226827A,1880-04-27,And benjamin f,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,"['and', 'benjamin', 'f']",0,1
US227342A,1880-05-11,And thomas sault,"['CCONJ', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['and', 'thomas', 'sault']",0,1
US227527A,1880-05-11,And michael t,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'michael', 't']",0,1
US228600A,1880-06-08,And john m,"['CCONJ', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['and', 'john', 'm']",0,1
US228619A,1880-06-08,And william h,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'h']",0,1
US229805A,1880-07-13,And george w,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'george', 'w']",0,1
US229830A,1880-07-13,And james b,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'james', 'b']",0,1
US230393A,1880-07-27,And john barbour,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'john', 'barbour']",0,1
US230558A,1880-07-27,Ohetstophbe lewis and benjamin evans,"['ADP', 'NOUN', 'CCONJ', 'PROPN', 'PROPN']",[],1,0,5,"['ohetstophbe', 'lewis', 'and', 'benjamin', 'evans']",0,1
US230643A,1880-08-03,And joseph kinsey,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'joseph', 'kinsey']",0,1
US231307A,1880-08-17,And william j,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'j']",0,1
US232388A,1880-09-21,And john g,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'john', 'g']",0,1
US232637A,1880-09-28,And la eoy p,"['CCONJ', 'PROPN', 'PROPN', 'NOUN']",['ORG'],1,0,4,"['and', 'la', 'eoy', 'p']",0,1
US232931A,1880-10-05,And william l,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'l']",0,1
US233116A,1880-10-12,And thomas d,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'thomas', 'd']",0,1
US233193A,1880-10-12,And rufus e,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,"['and', 'rufus', 'e']",0,1
US233449A,1880-10-19,And egbert d,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'egbert', 'd']",0,1
US233508A,1880-10-19,and warren s,"['CCONJ', 'PROPN', 'PART']",['PERSON'],1,1,3,"['and', 'warren', 's']",0,1
US234325A,1880-11-09,And edwin p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'edwin', 'p']",0,1
US234326A,1880-11-09,And edwin p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'edwin', 'p']",0,1
US234327A,1880-11-09,And edwin p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'edwin', 'p']",0,1
US234637A,1880-11-16,And jackson d,"['CCONJ', 'PROPN', 'PROPN']",['ORG'],1,0,3,"['and', 'jackson', 'd']",0,1
US234752A,1880-11-23,And james p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'james', 'p']",0,1
US235519A,1880-12-14,And william s,"['CCONJ', 'PROPN', 'PART']",['PERSON'],1,1,3,"['and', 'william', 's']",0,1
US235612A,1880-12-21,And william d,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'd']",0,1
US236383A,1881-01-04,And wilson pratt,"['CCONJ', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['and', 'wilson', 'pratt']",0,1
US236427A,1881-01-11,And george p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'george', 'p']",0,1
US236559A,1881-01-11,And isaac dobson,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'isaac', 'dobson']",0,1
US237134A,1881-02-01,And paul casamajor,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,"['and', 'paul', 'casamajor']",0,1
US237260A,1881-02-01,And coeneltus blakeslee,"['CCONJ', 'NOUN', 'PROPN']",[],1,0,3,"['and', 'coeneltus', 'blakeslee']",0,1
US238001A,1881-02-22,And tom millee,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,"['and', 'tom', 'millee']",0,1
US238107A,1881-02-22,And abel h,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,"['and', 'abel', 'h']",0,1
US238139A,1881-02-22,And james morgan,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'james', 'morgan']",0,1
US238240A,1881-03-01,And john lippincott,"['CCONJ', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['and', 'john', 'lippincott']",0,1
US238267A,1881-03-01,And william b,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'b']",0,1
US238881A,1881-03-15,And darius l,"['CCONJ', 'PROPN', 'NOUN']",['ORG'],1,0,3,"['and', 'darius', 'l']",0,1
