patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US2900359A,1955-01-10,"Interpolymers of acrylonitrile, an allyl alcohol and a styrene compound, process of preparing same and coating composition therefrom","['PROPN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,21,"['interpolymers', 'of', 'acrylonitrile,', 'an', 'allyl', 'alcohol', 'and', 'a', 'styrene', 'compound,', 'process', 'of', 'preparing', 'same', 'and', 'coating', 'composition', 'therefrom']",1
US2900454A,1954-07-26,D.c. amplifier,"['PROPN', 'PUNCT', 'ADP']",['PERSON'],1,1,4,"['d.c.', 'amplifier']",1
US2900459A,1958-07-28,Single sideband amplifier,"['ADJ', 'PROPN', 'ADP']",[],1,0,4,"['single', 'sideband', 'amplifier']",1
US2900553A,1956-03-22,Electron tube electrode,"['PROPN', 'NOUN', 'ADP']",[],1,0,4,"['electron', 'tube', 'electrode']",1
US2901453A,1957-01-14,Aqueous composition comprising ammonium salt of maleamic acid/diisobutylene copolymer and linear addition polymer and article coated therewith,"['ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SYM', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",['ORG'],1,0,20,"['aqueous', 'composition', 'comprising', 'ammonium', 'salt', 'of', 'maleamic', 'acid/diisobutylene', 'copolymer', 'and', 'linear', 'addition', 'polymer', 'and', 'article', 'coated', 'therewith']",1
US2901464A,1955-12-28,Dioxo-bis-guanamines and resins therefrom,"['PROPN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['dioxo-bis-guanamines', 'and', 'resins', 'therefrom']",1
US2902161A,1955-01-10,Portable filter for removing contaminants from fluids and filter cartridge therefor,"['ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'ADP']",[],1,0,12,"['portable', 'filter', 'for', 'removing', 'contaminants', 'from', 'fluids', 'and', 'filter', 'cartridge', 'therefor']",1
US2902474A,1956-01-25,"1,3 bis (3-isocyanato-o-tolyl) urea and curing polyurethane elastomers therewith","['NUM', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP']","['PERSON', 'CARDINAL']",1,1,18,"['1,3', 'bis', '(3-isocyanato-o-tolyl)', 'urea', 'and', 'curing', 'polyurethane', 'elastomers', 'therewith']",1
US2902663A,1958-03-28,Rectilinear potentiometer and improved housing therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['rectilinear', 'potentiometer', 'and', 'improved', 'housing', 'therefor']",1
US2903557A,1957-12-26,Arc machining with band electrode,"['PROPN', 'VERB', 'ADP', 'NOUN', 'ADP']",[],1,0,6,"['arc', 'machining', 'with', 'band', 'electrode']",1
US2903613A,1955-05-13,"Apparatus for and method of wave guide energy transmission modulation, control and cut-off","['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADP']",[],1,0,17,"['apparatus', 'for', 'and', 'method', 'of', 'wave', 'guide', 'energy', 'transmission', 'modulation,', 'control', 'and', 'cut-off']",1
US2903771A,1957-10-03,Belt conveyor troughing roller assembly and locking means therefor,"['PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,10,"['belt', 'conveyor', 'troughing', 'roller', 'assembly', 'and', 'locking', 'means', 'therefor']",1
US2903911A,1958-03-17,Apparatus for power take off,"['PROPN', 'ADP', 'NOUN', 'VERB', 'ADP']",[],1,0,6,"['apparatus', 'for', 'power', 'take', 'off']",1
US2904464A,1958-01-20,Insecticidal compositions containing 1-naphthyl-n-methylcarbamate and piperonyl butoxide as a synergist therefor,"['ADJ', 'NOUN', 'VERB', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'ADJ', 'CCONJ', 'NOUN', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP']",['CARDINAL'],1,0,18,"['insecticidal', 'compositions', 'containing', '1-naphthyl-n-methylcarbamate', 'and', 'piperonyl', 'butoxide', 'as', 'a', 'synergist', 'therefor']",1
US2904643A,1956-04-12,Broadband balanced amplifier,"['PROPN', 'VERB', 'ADP']",[],1,0,4,"['broadband', 'balanced', 'amplifier']",1
US2904719A,1954-05-19,Electron discharge devices and electrical resonators therefor,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,8,"['electron', 'discharge', 'devices', 'and', 'electrical', 'resonators', 'therefor']",1
US2905316A,1957-09-23,Light bulb carton and overwrap therefor,"['PROPN', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,7,"['light', 'bulb', 'carton', 'and', 'overwrap', 'therefor']",1
US2906060A,1948-02-20,Lath and attachment means therefor,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,6,"['lath', 'and', 'attachment', 'means', 'therefor']",1
US2906086A,1958-02-07,Archer's bowstring jig,"['PROPN', 'PART', 'NOUN', 'ADP']",['ORG'],1,0,5,"[""archer's"", 'bowstring', 'jig']",1
US2906199A,1952-11-25,Method of printing labels and imprinting apparatus therefor,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,9,"['method', 'of', 'printing', 'labels', 'and', 'imprinting', 'apparatus', 'therefor']",1
US2906444A,1956-05-25,Hinged cover paperboard carton and blank therefor,"['VERB', 'NOUN', 'NOUN', 'PROPN', 'CCONJ', 'ADJ', 'ADP']",[],1,0,8,"['hinged', 'cover', 'paperboard', 'carton', 'and', 'blank', 'therefor']",1
