patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3600291A,1969-01-28,Method of producing dense carbon from anthracene,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADP']",[],1,0,8,"['method', 'of', 'producing', 'dense', 'carbon', 'from', 'anthracene']",1
US3600390A,1968-07-01,"Novel 5-phenyl imidazolidino(5,1-a)5h-quinazolines and process therefor","['PROPN', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['CARDINAL'],1,0,13,"['novel', '5-phenyl', 'imidazolidino(5,1-a)5h-quinazolines', 'and', 'process', 'therefor']",1
US3600512A,1968-12-11,Apparatus for correlating different portions of a projected image and method of assembly therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,15,"['apparatus', 'for', 'correlating', 'different', 'portions', 'of', 'a', 'projected', 'image', 'and', 'method', 'of', 'assembly', 'therefor']",1
US3602336A,1969-06-05,Lubricant metering assembly and valves and piston therefor,"['ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'PROPN', 'ADP']",[],1,0,9,"['lubricant', 'metering', 'assembly', 'and', 'valves', 'and', 'piston', 'therefor']",1
US3602774A,1970-05-05,Method and apparatus for supporting a plurality of printed circuit boards for life test and burn-in,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADP']",[],1,0,19,"['method', 'and', 'apparatus', 'for', 'supporting', 'a', 'plurality', 'of', 'printed', 'circuit', 'boards', 'for', 'life', 'test', 'and', 'burn-in']",1
US3603099A,1968-01-22,Process of making intraground waterproof baffles and a device therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP']",[],1,0,11,"['process', 'of', 'making', 'intraground', 'waterproof', 'baffles', 'and', 'a', 'device', 'therefor']",1
US3603263A,1969-07-28,Tow vehicle and signal adjusting system therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'ADP']",[],1,0,8,"['tow', 'vehicle', 'and', 'signal', 'adjusting', 'system', 'therefor']",1
US3603903A,1968-05-27,Linear active network device for transforming one class nonlinear devices into another,"['PROPN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NUM', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET']","['ORG', 'CARDINAL']",1,0,13,"['linear', 'active', 'network', 'device', 'for', 'transforming', 'one', 'class', 'nonlinear', 'devices', 'into', 'another']",1
US3604255A,1970-02-20,Power meter for rotating shafts and method of providing power readout therefor,"['NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PROPN', 'ADP']",[],1,0,13,"['power', 'meter', 'for', 'rotating', 'shafts', 'and', 'method', 'of', 'providing', 'power', 'readout', 'therefor']",1
US3604571A,1969-08-27,Apparatus for transferring logs to carrier therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,8,"['apparatus', 'for', 'transferring', 'logs', 'to', 'carrier', 'therefor']",1
US3604656A,1968-11-06,Tape transport apparatus and circular cartridge therefor,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,8,"['tape', 'transport', 'apparatus', 'and', 'circular', 'cartridge', 'therefor']",1
US3605694A,1969-08-20,Milker support with slack take up,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP']",[],1,0,7,"['milker', 'support', 'with', 'slack', 'take', 'up']",1
US3607046A,1968-09-03,Preparation of aluminum nitride,"['NOUN', 'ADP', 'PROPN', 'ADP']",[],1,0,5,"['preparation', 'of', 'aluminum', 'nitride']",1
