patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3700050A,1970-12-14,Method for drilling and completing a well and a packer fluid therefor,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'ADP']",[],1,0,13,"['method', 'for', 'drilling', 'and', 'completing', 'a', 'well', 'and', 'a', 'packer', 'fluid', 'therefor']",1
US3700138A,1970-11-19,Method of dispensing interfolded sheet material and package therefor,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,10,"['method', 'of', 'dispensing', 'interfolded', 'sheet', 'material', 'and', 'package', 'therefor']",1
US3700287A,1971-06-25,Tread member and endless tracks made therefrom,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP']",[],1,0,8,"['tread', 'member', 'and', 'endless', 'tracks', 'made', 'therefrom']",1
US3701034A,1971-03-23,Equalizer circuit for multistage feedback amplifier,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['equalizer', 'circuit', 'for', 'multistage', 'feedback', 'amplifier']",1
US3701235A,1970-10-26,Method of and apparatus for treating a gas to remove foreign constituents therefrom,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],1,0,14,"['method', 'of', 'and', 'apparatus', 'for', 'treating', 'a', 'gas', 'to', 'remove', 'foreign', 'constituents', 'therefrom']",1
US3701624A,1968-10-03,Dyeing cotton and paper with bis(arylazo or sulfoarylazo)-j-acid urea reaction mixture and composition therefor,"['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,17,"['dyeing', 'cotton', 'and', 'paper', 'with', 'bis(arylazo', 'or', 'sulfoarylazo)-j-acid', 'urea', 'reaction', 'mixture', 'and', 'composition', 'therefor']",1
US3701770A,1971-02-01,"9,11-cyclic boronate esters of the 6,9-hemiketal of erythromycin a","['NUM', 'PUNCT', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'DET']","['CARDINAL', 'CARDINAL']",1,0,14,"['9,11-cyclic', 'boronate', 'esters', 'of', 'the', '6,9-hemiketal', 'of', 'erythromycin', 'a']",1
US3703066A,1971-01-05,Apparatus for feeding heat shrinkable plastic film and capping containers therewith,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,12,"['apparatus', 'for', 'feeding', 'heat', 'shrinkable', 'plastic', 'film', 'and', 'capping', 'containers', 'therewith']",1
US3703685A,1969-09-10,Multiband antenna with associated r.f. amplifier,"['PROPN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADP']","['PERSON', 'GPE']",1,1,8,"['multiband', 'antenna', 'with', 'associated', 'r.f.', 'amplifier']",1
US3703983A,1971-01-28,Method and apparatus for centrifuging fluid mixtures and selectively removing liquid material therefrom,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],1,0,14,"['method', 'and', 'apparatus', 'for', 'centrifuging', 'fluid', 'mixtures', 'and', 'selectively', 'removing', 'liquid', 'material', 'therefrom']",1
US3704273A,1970-05-11,Flame resistant latex and emulsion systems and the products formed therefrom,"['PROPN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['flame', 'resistant', 'latex', 'and', 'emulsion', 'systems', 'and', 'the', 'products', 'formed', 'therefrom']",1
US3704594A,1969-08-19,Method of subsidence and acid entrained drainage control and admixtures therefor,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,12,"['method', 'of', 'subsidence', 'and', 'acid', 'entrained', 'drainage', 'control', 'and', 'admixtures', 'therefor']",1
US3705453A,1970-11-13,Pipe centering jig,"['PROPN', 'VERB', 'ADP']",[],1,0,4,"['pipe', 'centering', 'jig']",1
US3705541A,1971-07-02,Film unit and apparatus for use therewith,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,8,"['film', 'unit', 'and', 'apparatus', 'for', 'use', 'therewith']",1
US3705741A,1971-07-30,Energy absorbing bumper mount and restoration tool therefor,"['NOUN', 'VERB', 'NOUN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,9,"['energy', 'absorbing', 'bumper', 'mount', 'and', 'restoration', 'tool', 'therefor']",1
US3706097A,1968-05-30,Apparatus for indicating and recording the speed of motor vehicles and the distance traveled therewith,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'ADP']",[],1,0,16,"['apparatus', 'for', 'indicating', 'and', 'recording', 'the', 'speed', 'of', 'motor', 'vehicles', 'and', 'the', 'distance', 'traveled', 'therewith']",1
US3706469A,1971-07-21,Frame mounted camper hold-down,"['PROPN', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'ADP']",[],1,0,7,"['frame', 'mounted', 'camper', 'hold-down']",1
US3706522A,1970-12-28,Photoflash lamp and method of providing deflector-shield therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",[],1,0,11,"['photoflash', 'lamp', 'and', 'method', 'of', 'providing', 'deflector-shield', 'therefor']",1
US3706546A,1968-10-16,Method of cultivating tobacco and aqueous solution to be used therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PART', 'AUX', 'VERB', 'ADP']",[],1,0,12,"['method', 'of', 'cultivating', 'tobacco', 'and', 'aqueous', 'solution', 'to', 'be', 'used', 'therefor']",1
US3706939A,1970-02-16,Diffraction compensated mirror for laser amplifier,"['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,7,"['diffraction', 'compensated', 'mirror', 'for', 'laser', 'amplifier']",1
US3706954A,1970-12-28,Connector and arrangement for circuit board assembly therewith,"['NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'ADP']",['ORG'],1,0,9,"['connector', 'and', 'arrangement', 'for', 'circuit', 'board', 'assembly', 'therewith']",1
US3708557A,1969-03-26,Phosphorus acid esters and method for combatting insects therewith,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,10,"['phosphorus', 'acid', 'esters', 'and', 'method', 'for', 'combatting', 'insects', 'therewith']",1
US3708697A,1971-02-01,Phase shifter driver amplifier,"['PROPN', 'NOUN', 'PROPN', 'ADP']",[],1,0,5,"['phase', 'shifter', 'driver', 'amplifier']",1
US3709094A,1970-09-15,Method of cutting low density materials and improved cutter employed therewith,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['method', 'of', 'cutting', 'low', 'density', 'materials', 'and', 'improved', 'cutter', 'employed', 'therewith']",1
US3709834A,1968-08-26,Method of making a uranium containing catalyst for a metal electrode,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],1,0,12,"['method', 'of', 'making', 'a', 'uranium', 'containing', 'catalyst', 'for', 'a', 'metal', 'electrode']",1
US3709979A,1970-04-23,Crystalline zeolite zsm-11,"['PROPN', 'NOUN', 'CCONJ']","['ORG', 'PERSON']",1,1,4,"['crystalline', 'zeolite', 'zsm-11']",1
US3710420A,1969-07-19,Method for forming themain body of a catamenial tampon,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADP']",[],1,0,10,"['method', 'for', 'forming', 'themain', 'body', 'of', 'a', 'catamenial', 'tampon']",1
US3712740A,1969-04-19,Method for the automatic alignment of two articles to be brought into register with one another,"['PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP', 'NUM', 'DET']",['CARDINAL'],1,0,17,"['method', 'for', 'the', 'automatic', 'alignment', 'of', 'two', 'articles', 'to', 'be', 'brought', 'into', 'register', 'with', 'one', 'another']",1
US3712872A,1969-01-03,Composition comprising acrylonitrile-butadiene-styrene polymer beads coated with nn'ethylene bis stearamide,"['NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'NOUN', 'ADP']",[],1,0,15,"['composition', 'comprising', 'acrylonitrile-butadiene-styrene', 'polymer', 'beads', 'coated', 'with', ""nn'ethylene"", 'bis', 'stearamide']",1
US3712955A,1971-01-06,Method and apparatus for optically scanning specimens and producing graphic records therefrom,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'ADV', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'and', 'apparatus', 'for', 'optically', 'scanning', 'specimens', 'and', 'producing', 'graphic', 'records', 'therefrom']",1
US3713771A,1971-05-13,Method for organized assay and bendable test tube rack therefor,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP']",[],1,0,11,"['method', 'for', 'organized', 'assay', 'and', 'bendable', 'test', 'tube', 'rack', 'therefor']",1
US3713963A,1970-11-27,"Dry mixture of copper sulfate 8-hydroxyquinoline sulfate, and sulphuric acid as a preservative additive to a fibrous slurry prior to forming paper therefrom","['NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'PROPN', 'ADP', 'DET', 'ADJ', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADP', 'VERB', 'NOUN', 'ADP']",['CARDINAL'],1,0,27,"['dry', 'mixture', 'of', 'copper', 'sulfate', '8-hydroxyquinoline', 'sulfate,', 'and', 'sulphuric', 'acid', 'as', 'a', 'preservative', 'additive', 'to', 'a', 'fibrous', 'slurry', 'prior', 'to', 'forming', 'paper', 'therefrom']",1
US3713982A,1969-12-11,Enzyme chemically coupled to cellulose ether,"['PROPN', 'ADV', 'VERB', 'PART', 'VERB', 'ADP']",[],1,0,7,"['enzyme', 'chemically', 'coupled', 'to', 'cellulose', 'ether']",1
US3714002A,1970-09-02,Alumina reduction cell and improved anode system therein,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'ADP']",['PERSON'],1,1,9,"['alumina', 'reduction', 'cell', 'and', 'improved', 'anode', 'system', 'therein']",1
US3714146A,1970-10-05,Novel syntheses of cephalexin and intermediates therefor,"['NOUN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'VERB', 'ADP']",[],1,0,8,"['novel', 'syntheses', 'of', 'cephalexin', 'and', 'intermediates', 'therefor']",1
US3714344A,1969-05-01,Method for determining thyroxine in blood serum and reagent therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADP']",[],1,0,11,"['method', 'for', 'determining', 'thyroxine', 'in', 'blood', 'serum', 'and', 'reagent', 'therefor']",1
US3715205A,1970-01-08,Method for reducing chlorides and a device therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP']",[],1,0,9,"['method', 'for', 'reducing', 'chlorides', 'and', 'a', 'device', 'therefor']",1
US3716068A,1971-06-11,Surface controlled blowout arrester,"['PROPN', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['surface', 'controlled', 'blowout', 'arrester']",1
US3716316A,1970-06-12,"Apparatus for the application of a refractory lining to the inside wall of metallurgical vessels, as well as a moulding unit to be utilized in combination therewith","['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'NOUN', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN', 'ADP']",[],1,0,29,"['apparatus', 'for', 'the', 'application', 'of', 'a', 'refractory', 'lining', 'to', 'the', 'inside', 'wall', 'of', 'metallurgical', 'vessels,', 'as', 'well', 'as', 'a', 'moulding', 'unit', 'to', 'be', 'utilized', 'in', 'combination', 'therewith']",1
US3717929A,1970-06-03,Method of making alkali metal-filled electrical conductors and terminations therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'of', 'making', 'alkali', 'metal-filled', 'electrical', 'conductors', 'and', 'terminations', 'therefor']",1
US3718428A,1970-12-21,Alcoholic composition of a cationic dye-alkyl aryl sulfonic acid complex and process of dyeing therewith,"['ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",['NORP'],1,0,18,"['alcoholic', 'composition', 'of', 'a', 'cationic', 'dye-alkyl', 'aryl', 'sulfonic', 'acid', 'complex', 'and', 'process', 'of', 'dyeing', 'therewith']",1
