patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US2400543A,1940-02-27,"Method of treating waters, including boiler waters, and composition therefor","['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'of', 'treating', 'waters,', 'including', 'boiler', 'waters,', 'and', 'composition', 'therefor']",1
US2403141A,1942-07-28,Chrome beryllium alloy steel and articles of manufacture produced therefrom,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP']",[],1,0,11,"['chrome', 'beryllium', 'alloy', 'steel', 'and', 'articles', 'of', 'manufacture', 'produced', 'therefrom']",1
US2405611A,1942-06-26,Electron beam amplifier,"['PROPN', 'NOUN', 'ADP']",['ORG'],1,0,4,"['electron', 'beam', 'amplifier']",1
US2408005A,1943-06-10,Shell pattern and method of casting therewith,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADP']",['ORG'],1,0,8,"['shell', 'pattern', 'and', 'method', 'of', 'casting', 'therewith']",1
US2408932A,1944-05-17,Compressor unloader,"['PROPN', 'ADP']",[],1,0,3,"['compressor', 'unloader']",1
US2409660A,1945-08-11,Mop yarn and mop made therefrom,"['PROPN', 'NOUN', 'CCONJ', 'PROPN', 'VERB', 'ADP']",[],1,0,7,"['mop', 'yarn', 'and', 'mop', 'made', 'therefrom']",1
US2411776A,1944-06-28,Drill jig,"['PROPN', 'ADP']",[],1,0,3,"['drill', 'jig']",1
US2412192A,1946-12-10,Method fob testing the seals of,"['PROPN', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP']",[],1,0,6,"['method', 'fob', 'testing', 'the', 'seals', 'of']",1
US2414416A,1943-10-30,Method of setting phenol-aldehyde resins and products derived therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['method', 'of', 'setting', 'phenol-aldehyde', 'resins', 'and', 'products', 'derived', 'therefrom']",1
US2414462A,1947-01-21,Process of manufacturing and as,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'ADP']",[],1,0,5,"['process', 'of', 'manufacturing', 'and', 'as']",1
US2414758A,1945-07-14,Crutch tip and cushioning means therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['crutch', 'tip', 'and', 'cushioning', 'means', 'therefor']",1
US2415149A,1944-02-29,Arc welding electrode,"['PROPN', 'NOUN', 'ADP']",['PERSON'],1,1,4,"['arc', 'welding', 'electrode']",1
US2416191A,1945-03-30,Method for the purification of titanium tetrachloride,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,8,"['method', 'for', 'the', 'purification', 'of', 'titanium', 'tetrachloride']",1
US2418234A,1944-10-09,Drill jig,"['PROPN', 'ADP']",[],1,0,3,"['drill', 'jig']",1
US2418688A,1942-08-11,Method of making an elastic polymer by milling and heating glycol with a copolymer of an alkyl acrylate and maleic anhydride,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADP']",[],1,0,22,"['method', 'of', 'making', 'an', 'elastic', 'polymer', 'by', 'milling', 'and', 'heating', 'glycol', 'with', 'a', 'copolymer', 'of', 'an', 'alkyl', 'acrylate', 'and', 'maleic', 'anhydride']",1
US2418772A,1943-10-19,Means for supporting trousers and such like,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'ADP']",[],1,0,8,"['means', 'for', 'supporting', 'trousers', 'and', 'such', 'like']",1
US2418851A,1942-05-23,Method of oxidizing sulfur dioxide to sulfur trioxide,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,9,"['method', 'of', 'oxidizing', 'sulfur', 'dioxide', 'to', 'sulfur', 'trioxide']",1
