patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US2700016A,1950-11-27,Distillation of high boiling hydrocarbons and products therefrom,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['distillation', 'of', 'high', 'boiling', 'hydrocarbons', 'and', 'products', 'therefrom']",1
US2700200A,1952-04-01,Deadend and yoke therefor,"['PROPN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,5,"['deadend', 'and', 'yoke', 'therefor']",1
US2700366A,1951-07-14,Apparatus for treating coated fabric to remove excess coating material therefrom,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,12,"['apparatus', 'for', 'treating', 'coated', 'fabric', 'to', 'remove', 'excess', 'coating', 'material', 'therefrom']",1
US2700505A,1952-04-16,House heating unit and automatic control therefor,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",['ORG'],1,0,8,"['house', 'heating', 'unit', 'and', 'automatic', 'control', 'therefor']",1
US2700704A,1949-01-13,Electron tube amplifier,"['PROPN', 'NOUN', 'ADP']",['ORG'],1,0,4,"['electron', 'tube', 'amplifier']",1
US2701035A,1953-06-22,Brake holder for automotive vehicles and control means therefor,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",['ORG'],1,0,10,"['brake', 'holder', 'for', 'automotive', 'vehicles', 'and', 'control', 'means', 'therefor']",1
US2702740A,1953-10-02,Method for preparing calcium hydride,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['method', 'for', 'preparing', 'calcium', 'hydride']",1
US2703807A,1951-09-25,Method of treating refined sugar cane wax and product resulting therefrom,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['method', 'of', 'treating', 'refined', 'sugar', 'cane', 'wax', 'and', 'product', 'resulting', 'therefrom']",1
US2704407A,1949-11-07,Bucket chain and sprocket therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['bucket', 'chain', 'and', 'sprocket', 'therefor']",1
US2704455A,1955-03-22,Apparatus for indicating height of,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['apparatus', 'for', 'indicating', 'height', 'of']",1
US2704545A,1955-03-22,Apparatus for the suspension storage of,"['PROPN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP']",[],1,0,6,"['apparatus', 'for', 'the', 'suspension', 'storage', 'of']",1
US2705527A,1950-09-05,Spring assembly and retaining means for the zigzag spring strips therefor,"['NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'NOUN', 'ADP']",['DATE'],1,0,12,"['spring', 'assembly', 'and', 'retaining', 'means', 'for', 'the', 'zigzag', 'spring', 'strips', 'therefor']",1
US2705566A,1951-10-23,Curtain rod and support therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['curtain', 'rod', 'and', 'support', 'therefor']",1
US2705620A,1951-06-30,Method and apparatus for mixing fluids insoluble in one another,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NUM', 'DET']",[],1,0,11,"['method', 'and', 'apparatus', 'for', 'mixing', 'fluids', 'insoluble', 'in', 'one', 'another']",1
US2705710A,1952-02-08,"Acid catalyzed esterification of cellulose pretreated with an nu, nu-dialkyl amide","['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,15,"['acid', 'catalyzed', 'esterification', 'of', 'cellulose', 'pretreated', 'with', 'an', 'nu,', 'nu-dialkyl', 'amide']",1
US2705714A,1952-06-17,Process of producing pyrazinamide,"['PROPN', 'ADP', 'VERB', 'ADP']",[],1,0,5,"['process', 'of', 'producing', 'pyrazinamide']",1
US2705959A,1953-12-08,Oro-pharyngeal suction airway,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'ADP']",[],1,0,6,"['oro-pharyngeal', 'suction', 'airway']",1
US2706550A,1952-04-21,Apparatus for issuing forms and coin actuated control mechanism therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP']",[],1,0,11,"['apparatus', 'for', 'issuing', 'forms', 'and', 'coin', 'actuated', 'control', 'mechanism', 'therefor']",1
US2706729A,1955-04-19,Method for preparing melamine from,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['method', 'for', 'preparing', 'melamine', 'from']",1
US2707185A,1955-04-26,Jx n nx,"['PROPN', 'ADV', 'ADP']",[],1,0,3,"['jx', 'n', 'nx']",1
US2707255A,1951-06-27,Chopper modulated electric motor servo amplifier,"['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['chopper', 'modulated', 'electric', 'motor', 'servo', 'amplifier']",1
US2708189A,1951-11-30,Di-alkenyl imido carbonates and polymeric materials derived therefrom,"['PROPN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP']",[],1,0,11,"['di-alkenyl', 'imido', 'carbonates', 'and', 'polymeric', 'materials', 'derived', 'therefrom']",1
US2708766A,1949-06-10,Vacuum cleaner and dusting tool adapter therefor,"['PROPN', 'ADV', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP']",[],1,0,8,"['vacuum', 'cleaner', 'and', 'dusting', 'tool', 'adapter', 'therefor']",1
US2709562A,1952-11-05,Shelf and supporting means therefor,"['PROPN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['shelf', 'and', 'supporting', 'means', 'therefor']",1
US2709603A,1952-04-01,Skier's seat and supporting means therefor,"['PROPN', 'PART', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",['ORG'],1,0,8,"[""skier's"", 'seat', 'and', 'supporting', 'means', 'therefor']",1
US2710490A,1953-07-28,Toy bomb with noise amplifier,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,6,"['toy', 'bomb', 'with', 'noise', 'amplifier']",1
US2710789A,1952-04-01,Method of preparing substantially pure potassium nitrate,"['PROPN', 'ADP', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADP']",[],1,0,8,"['method', 'of', 'preparing', 'substantially', 'pure', 'potassium', 'nitrate']",1
US2710818A,1953-12-08,Method and apparatus for simultaneously washing containers and removing labels therefrom,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'ADV', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,12,"['method', 'and', 'apparatus', 'for', 'simultaneously', 'washing', 'containers', 'and', 'removing', 'labels', 'therefrom']",1
US2711763A,1954-02-25,Planer guard and holder therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['planer', 'guard', 'and', 'holder', 'therefor']",1
US2711971A,1950-07-14,Methylol acetone resin precondensate and method of impregnating fabrics therewith,"['PROPN', 'NOUN', 'NOUN', 'PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,11,"['methylol', 'acetone', 'resin', 'precondensate', 'and', 'method', 'of', 'impregnating', 'fabrics', 'therewith']",1
US2712361A,1952-10-02,"Apparatus for contacting gaseous fluids with granular solids, and valve therefor","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP']",[],1,0,13,"['apparatus', 'for', 'contacting', 'gaseous', 'fluids', 'with', 'granular', 'solids,', 'and', 'valve', 'therefor']",1
US2712388A,1952-08-01,Control mechanism for wagon box pusher unloader,"['NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'ADP']",[],1,0,8,"['control', 'mechanism', 'for', 'wagon', 'box', 'pusher', 'unloader']",1
US2712621A,1949-12-23,Germanium pellets and asymmetrically conductive devices produced therefrom,"['PROPN', 'NOUN', 'CCONJ', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADP']",[],1,0,9,"['germanium', 'pellets', 'and', 'asymmetrically', 'conductive', 'devices', 'produced', 'therefrom']",1
US2713196A,1953-03-17,Method for cladding and product resulting therefrom,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,8,"['method', 'for', 'cladding', 'and', 'product', 'resulting', 'therefrom']",1
US2713218A,1954-06-08,Bulldozer and boom attachment therefor,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",['PERSON'],1,1,6,"['bulldozer', 'and', 'boom', 'attachment', 'therefor']",1
US2713314A,1952-03-24,Apparatus for bulging hollow metal blanks to shape in a mold and control mechanism therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,16,"['apparatus', 'for', 'bulging', 'hollow', 'metal', 'blanks', 'to', 'shape', 'in', 'a', 'mold', 'and', 'control', 'mechanism', 'therefor']",1
US2713969A,1951-06-08,Compressor unloader,"['PROPN', 'ADP']",[],1,0,3,"['compressor', 'unloader']",1
US2714373A,1951-01-30,Air cooled compression-ignition engine and injector therefor,"['PROPN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,10,"['air', 'cooled', 'compression-ignition', 'engine', 'and', 'injector', 'therefor']",1
US2714450A,1950-09-30,Method of metal forming and improved apparatus therefor,"['PROPN', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,9,"['method', 'of', 'metal', 'forming', 'and', 'improved', 'apparatus', 'therefor']",1
US2714572A,1952-04-02,Method of fly control and synergistic toxicant combination therefor,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,10,"['method', 'of', 'fly', 'control', 'and', 'synergistic', 'toxicant', 'combination', 'therefor']",1
US2715389A,1949-12-19,Hydro-pneumatic power mechanisms and cycling controls therefor,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",['ORG'],1,0,10,"['hydro-pneumatic', 'power', 'mechanisms', 'and', 'cycling', 'controls', 'therefor']",1
US2715685A,1953-03-23,Dynamo-electric machine and reciprocable power unit therefor,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,10,"['dynamo-electric', 'machine', 'and', 'reciprocable', 'power', 'unit', 'therefor']",1
US2715992A,1951-06-26,Compressor unloader,"['PROPN', 'ADP']",[],1,0,3,"['compressor', 'unloader']",1
US2716394A,1953-09-28,Pilot controlled diaphragm valve with follow-up,"['PROPN', 'VERB', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'ADP']",[],1,0,9,"['pilot', 'controlled', 'diaphragm', 'valve', 'with', 'follow-up']",1
US2717006A,1952-10-31,Sweepstick for looms and self-aligning bearing therefor,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP']",[],1,0,10,"['sweepstick', 'for', 'looms', 'and', 'self-aligning', 'bearing', 'therefor']",1
US2717224A,1954-07-20,Method of bonding paper and composition therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,8,"['method', 'of', 'bonding', 'paper', 'and', 'composition', 'therefor']",1
US2718092A,1950-02-04,Method of flying toy airplane and means therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADP']",[],1,0,9,"['method', 'of', 'flying', 'toy', 'airplane', 'and', 'means', 'therefor']",1
US2718247A,1953-01-21,Carpenter's alining jig,"['PROPN', 'PART', 'NOUN', 'ADP']",['PERSON'],1,1,5,"[""carpenter's"", 'alining', 'jig']",1
US2718526A,1951-11-23,Production of alkyl aromatic sulfonic acids and the alkylate therefor,"['NOUN', 'ADP', 'PROPN', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP']",[],1,0,11,"['production', 'of', 'alkyl', 'aromatic', 'sulfonic', 'acids', 'and', 'the', 'alkylate', 'therefor']",1
US2719805A,1952-06-12,Method and apparatus for transferring a picture-carrying layer from one film to another,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET']",[],1,0,16,"['method', 'and', 'apparatus', 'for', 'transferring', 'a', 'picture-carrying', 'layer', 'from', 'one', 'film', 'to', 'another']",1
US2719837A,1955-10-04,Carboxyalkyl globin and method of,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['PRODUCT'],1,0,5,"['carboxyalkyl', 'globin', 'and', 'method', 'of']",1
US2720326A,1953-04-27,Box car unloader,"['PROPN', 'NOUN', 'ADP']",[],1,0,4,"['box', 'car', 'unloader']",1
US2720445A,1952-10-31,Method for making titanium trichloride,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['method', 'for', 'making', 'titanium', 'trichloride']",1
US2720966A,1951-08-02,Stick of material and holder therefor,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['FAC'],1,0,7,"['stick', 'of', 'material', 'and', 'holder', 'therefor']",1
US2722592A,1948-01-22,Range cooking top and burners or heating elements therefor,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,10,"['range', 'cooking', 'top', 'and', 'burners', 'or', 'heating', 'elements', 'therefor']",1
US2723212A,1953-09-09,"Flame retardant, water repellent compositions and articles treated therewith","['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,11,"['flame', 'retardant,', 'water', 'repellent', 'compositions', 'and', 'articles', 'treated', 'therewith']",1
US2723756A,1951-04-24,Apparatus with bonded adsorbent block and capillary chromatographic adsorption therewith,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,11,"['apparatus', 'with', 'bonded', 'adsorbent', 'block', 'and', 'capillary', 'chromatographic', 'adsorption', 'therewith']",1
US2723952A,1952-11-03,Method of electrolytically coating magnesium and electrolyte therefor,"['PROPN', 'ADP', 'ADV', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['method', 'of', 'electrolytically', 'coating', 'magnesium', 'and', 'electrolyte', 'therefor']",1
US2724940A,1953-08-10,Vine splitter and drive means therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",['PERSON'],1,1,7,"['vine', 'splitter', 'and', 'drive', 'means', 'therefor']",1
US2725809A,1948-11-08,Carrier means for implements or the like and power means therefor,"['PROPN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['carrier', 'means', 'for', 'implements', 'or', 'the', 'like', 'and', 'power', 'means', 'therefor']",1
US2725930A,1952-12-19,"Vehicle heater, particularly the burner therefor","['PROPN', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'ADP']",[],1,0,8,"['vehicle', 'heater,', 'particularly', 'the', 'burner', 'therefor']",1
US2726856A,1953-03-24,Cupola and a combined fuel and air supply device therefor,"['PROPN', 'CCONJ', 'DET', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'ADP']",['PERSON'],1,1,11,"['cupola', 'and', 'a', 'combined', 'fuel', 'and', 'air', 'supply', 'device', 'therefor']",1
US2726981A,1952-05-06,Method of combatting fungus organisms and n-aryl chlorosuccinimide compositions therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'CCONJ', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'of', 'combatting', 'fungus', 'organisms', 'and', 'n-aryl', 'chlorosuccinimide', 'compositions', 'therefor']",1
US2727294A,1951-09-24,Wall form and clamping means therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['wall', 'form', 'and', 'clamping', 'means', 'therefor']",1
US2727412A,1953-04-13,Drill holder and support therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['drill', 'holder', 'and', 'support', 'therefor']",1
US2727737A,1952-08-23,Cupola furnace with lining and blocks therefor,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,8,"['cupola', 'furnace', 'with', 'lining', 'and', 'blocks', 'therefor']",1
US2728043A,1952-12-05,Rectifier systems and protective apparatus therefor,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,7,"['rectifier', 'systems', 'and', 'protective', 'apparatus', 'therefor']",1
US2728249A,1953-12-07,Drill jig,"['PROPN', 'ADP']",[],1,0,3,"['drill', 'jig']",1
US2728551A,1951-08-27,Plug valve and sealing means therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['plug', 'valve', 'and', 'sealing', 'means', 'therefor']",1
US2728608A,1951-08-22,Valve controlled spraying device and valve actuating means therefor,"['PROPN', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'VERB', 'NOUN', 'ADP']",[],1,0,10,"['valve', 'controlled', 'spraying', 'device', 'and', 'valve', 'actuating', 'means', 'therefor']",1
US2729678A,1953-02-12,Phenyl halo-substituted salicylamide,"['PROPN', 'NOUN', 'PUNCT', 'VERB', 'ADP']",['PERSON'],1,1,6,"['phenyl', 'halo-substituted', 'salicylamide']",1
US2730497A,1953-01-23,Rotary well drilling and composition therefor,"['PROPN', 'ADV', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,7,"['rotary', 'well', 'drilling', 'and', 'composition', 'therefor']",1
US2730575A,1950-09-29,Sync pulse-emphasizing amplifier,"['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'ADP']",['ORG'],1,0,6,"['sync', 'pulse-emphasizing', 'amplifier']",1
US2731767A,1951-09-24,Toy aircraft and launching device therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['toy', 'aircraft', 'and', 'launching', 'device', 'therefor']",1
US2731769A,1950-08-21,Toy aircraft and launching device therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['toy', 'aircraft', 'and', 'launching', 'device', 'therefor']",1
US2732025A,1956-01-24,Method and apparatus for analysis of,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,6,"['method', 'and', 'apparatus', 'for', 'analysis', 'of']",1
US2732086A,1956-01-24,Apparatus for feeding solids into,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['apparatus', 'for', 'feeding', 'solids', 'into']",1
US2732295A,1956-01-24,Mftrnn of maktivr mfvfp at,"['NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP']",[],1,0,6,"['mftrnn', 'of', 'maktivr', 'mfvfp', 'at']",1
US2732303A,1953-09-16,Antifoggevg and hardening agents for,"['PROPN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",['ORG'],1,0,5,"['antifoggevg', 'and', 'hardening', 'agents', 'for']",1
US2732389A,1956-01-24,I-methyl-z-carboxy-y-oxy derivatives of,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP']",[],1,0,13,"['i-methyl-z-carboxy-y-oxy', 'derivatives', 'of']",1
US2733140A,1956-01-31,Method for the production of,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP']",[],1,0,5,"['method', 'for', 'the', 'production', 'of']",1
US2733226A,1951-10-12,Triaryl phosphite stabilizers for,"['PROPN', 'NOUN', 'NOUN', 'ADP']",[],1,0,4,"['triaryl', 'phosphite', 'stabilizers', 'for']",1
US2733723A,1956-02-07,Apparatus for removing sealant from,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['apparatus', 'for', 'removing', 'sealant', 'from']",1
US2733767A,1956-02-07,Apparatus for removing paraffin from,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['apparatus', 'for', 'removing', 'paraffin', 'from']",1
US2734119A,1956-02-07,Method of forming and welding pins to,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['method', 'of', 'forming', 'and', 'welding', 'pins', 'to']",1
US2734135A,1956-02-07,Frequency modulated oscillator for,"['PROPN', 'VERB', 'NOUN', 'ADP']",[],1,0,4,"['frequency', 'modulated', 'oscillator', 'for']",1
US2734620A,1956-02-14,Apparatus for feeding work pieces from,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP']",[],1,0,6,"['apparatus', 'for', 'feeding', 'work', 'pieces', 'from']",1
US2734819A,1956-02-14,Method and apparatus for separation of,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,6,"['method', 'and', 'apparatus', 'for', 'separation', 'of']",1
US2734893A,1956-02-14,Sapomficahon of,"['PROPN', 'ADP']",[],1,0,3,"['sapomficahon', 'of']",1
US2734896A,1956-02-14,Method of extracting vitamin p from,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP']",[],1,0,6,"['method', 'of', 'extracting', 'vitamin', 'p', 'from']",1
US2735416A,1956-02-21,piston and cylinder construction for,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,5,"['piston', 'and', 'cylinder', 'construction', 'for']",1
US2736635A,1951-07-07,Method of producing sulfite cooking liquors and recovering valuable constituents therefrom,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'ADP']",[],1,0,12,"['method', 'of', 'producing', 'sulfite', 'cooking', 'liquors', 'and', 'recovering', 'valuable', 'constituents', 'therefrom']",1
US2736861A,1951-08-24,Multirange direct current meter amplifier,"['PROPN', 'ADJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,6,"['multirange', 'direct', 'current', 'meter', 'amplifier']",1
US2738225A,1952-07-10,Diffuser device and adjustable control means therefor,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP']",[],1,0,8,"['diffuser', 'device', 'and', 'adjustable', 'control', 'means', 'therefor']",1
US2738273A,1953-04-16,Method of preserving natural rumen microorganisms and product which results therefrom,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PRON', 'VERB', 'ADP']",[],1,0,12,"['method', 'of', 'preserving', 'natural', 'rumen', 'microorganisms', 'and', 'product', 'which', 'results', 'therefrom']",1
US2738919A,1951-03-14,Compressor and lubricating means therefor,"['PROPN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['compressor', 'and', 'lubricating', 'means', 'therefor']",1
US2739102A,1953-07-17,"Hydrocarbon desulfurization process by reacting the sulfur in the hydrocarbon with an olefin and a catalyst, then extracting the hydrocarbon with so2 and bf3","['NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'ADP']",[],1,0,26,"['hydrocarbon', 'desulfurization', 'process', 'by', 'reacting', 'the', 'sulfur', 'in', 'the', 'hydrocarbon', 'with', 'an', 'olefin', 'and', 'a', 'catalyst,', 'then', 'extracting', 'the', 'hydrocarbon', 'with', 'so2', 'and', 'bf3']",1
