patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US3831740A,1972-07-21,Over the shoulder garment carrier bag with hanger hook shield,"['ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'VERB']",[],1,0,11,0,1
US3832573A,1973-02-15,Over-current latch-up protection apparatus for scr inverter circuits and the like,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'ADJ']",[],1,0,16,0,1
US3841226A,1972-08-24,On board switching apparatus for trackless air cushion vehicle,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'NOUN']",[],1,0,10,0,1
US3845343A,1973-05-02,Inside bulb coating for ultraviolet lamp,"['ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,7,0,1
US3853978A,1971-10-04,For preparing a film of a tapered copolymer of styrene-butadiene or mixtures thereof,"['ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'CCONJ', 'NOUN', 'ADV']",[],1,0,16,0,1
US3869653A,1972-07-10,On-off control device for DC electric motor,"['ADP', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'PROPN']",['GPE'],1,0,10,0,1
US3882941A,1973-12-17,In situ production of bitumen from oil shale,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN']",[],1,0,9,0,1
US3895857A,1973-06-26,Behind-stop tessar type photographic lens system,"['ADP', 'PUNCT', 'VERB', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],1,0,9,0,1
US3800867A,1970-06-05,Through flow fluid treatment apparatus,"['ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3801557A,1972-06-19,In-situ initiation of vinyl chloride polymers with sulfonyl peroxides,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,12,0,1
US3801772A,1973-08-27,In-ding repair tool,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3802130A,1971-05-12,And like grinding wheels,"['CCONJ', 'ADP', 'VERB', 'NOUN']",[],0,0,5,0,1
US3802468A,1972-01-13,Weft monitoring system for a weaving machine and a method of monitoring weft thread,"['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],0,0,15,0,1
US3802472A,1972-08-28,Over-arm saw,"['ADP', 'PUNCT', 'NOUN', 'VERB']",[],0,0,5,0,1
US3802508A,1969-12-29,In situ recovery of oil from tar sands using water-external micellar dispersions,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'NOUN']",[],0,0,15,0,1
US3803622A,1973-05-03,Hf dual-feed corner reflector antenna,"['ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3803724A,1972-08-16,By-pass valve for a gas dryer,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3805178A,1972-08-25,Rc active filter circuit,"['ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3806459A,1971-07-06,On-stream cleaning compositions and process of using same,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ']",[],0,0,11,0,1
US3806757A,1971-06-23,In-line gun type color television picture tube apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,11,0,1
US3806869A,1972-09-15,Rf receiver for pneumatic tire low pressure monitoring and warning system,"['ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,12,0,1
US3807288A,1971-12-22,Or making wrappers with bottom fold by means of a cigarette wrapping machine,"['CCONJ', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",[],0,0,14,0,1
US3807900A,1972-09-25,Under floor pumping means,"['ADP', 'NOUN', 'NOUN', 'VERB']",[],0,0,5,0,1
US3808072A,1972-03-22,In situ etching of gallium arsenide during vapor phase growth of epitaxial gallium arsenide,"['ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,15,0,1
US3810175A,1972-01-17,Along track terrain avoidance contouring system,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN']",[],0,0,7,0,1
US3810767A,1968-12-31,Fungicide,['ADP'],[],0,0,2,0,1
US3811457A,1971-09-30,Over pressurization release device and valve,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'VERB']",[],0,0,7,0,1
US3813879A,1971-09-10,After-burner for an internal combustion engine,"['ADP', 'PUNCT', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3815041A,1972-06-14,Amplifier circuit having a multiplicity of discrete operative states,"['ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'VERB']",['PERSON'],0,1,10,0,1
US3815130A,1971-08-02,Near field target discrimination and intrusion detection system,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3815262A,1973-05-29,In-flight retractible landing gear training simulator for fixed landing gear aircraft,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0,0,14,0,1
US3815512A,1972-04-06,On demand car wash conveyor apparatus,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3815590A,1973-05-02,Off-set trial prosthesis device and method for hip prosthesis surgery,"['ADP', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,13,0,1
US3816568A,1970-10-13,"N,n'-diaryloxamides containing phosphorus","['CCONJ', 'PUNCT', 'NOUN', 'VERB', 'NOUN']",[],0,0,6,0,1
US3816789A,1971-10-14,In-line type triple electron gun assembly,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3816973A,1971-11-15,In-line package capping apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'NOUN']",[],0,0,7,0,1
US3817282A,1972-09-14,In-line test valve,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'VERB']",[],0,0,6,0,1
US3817605A,1973-03-12,Behind mirror focus light gathering device,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3819708A,1971-02-24,"N,n'-disubstituted-p-phenylenediamines","['CCONJ', 'PUNCT', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,8,0,1
US3820411A,1972-02-09,In line positive drive indexing unit,"['ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3820590A,1973-02-28,On-line adaptive control of a heat exchanger,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3820788A,1973-02-21,Up hill toy racing game,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3821759A,1972-08-09,Under water camera box,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3822916A,1972-11-16,In-situ extraction of mineral values from ore deposits,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,11,0,1
US3824086A,1972-03-02,By-pass fiber collection system,"['ADP', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3826469A,1971-10-07,Over-center load binder with variable mechanical advantage,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN']",[],0,0,10,0,1
US3827357A,1973-09-12,On-the-fly printer with shortened print cycle,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],0,0,11,0,1
US3827915A,1971-02-03,"In a battery,a halogen retention vent means","['ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0,0,10,0,1
US3828161A,1971-07-20,For heating fluids by means of gas permeable heat generating members,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,12,0,1
US3828829A,1972-02-07,Weft inserting arrangement of fluid-jet loom,"['ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",['ORG'],0,0,9,0,1
US3829294A,1972-08-21,By-pass valve control,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3829500A,1972-05-24,Oxybis(benzenesulfonylpolyalkoxyalkanols)and their use as surfactants,"['ADP', 'PRON', 'NOUN', 'ADP', 'NOUN']",[],0,0,6,0,1
US3829645A,1972-12-18,Off-locking overhanging trigger switch,"['ADP', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3829800A,1971-06-04,Hf coaxial plug connector,"['ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3830300A,1972-11-17,In situ combustion oil recovery method,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3830980A,1972-03-31,Or correction of synchronisation faults for a switchable data transmission network operating on a time sharing basis,"['CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN']",[],0,0,18,0,1
