patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3800120A,1972-05-26,Flux cored electrode,"['PROPN', 'VERB', 'ADP']",[],1,0,4,"['flux', 'cored', 'electrode']",1
US3800594A,1973-07-02,Laser accelerometer,"['PROPN', 'ADP']",[],1,0,3,"['laser', 'accelerometer']",1
US3801265A,1972-12-06,Furnace and cooling control therefor,"['PROPN', 'CCONJ', 'VERB', 'NOUN', 'CCONJ']",['ORG'],1,0,6,"['furnace', 'and', 'cooling', 'control', 'therefor']",1
US3801457A,1971-03-09,Method for producing l-tryptophan,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADP']",[],1,0,7,"['method', 'for', 'producing', 'l-tryptophan']",1
US3802006A,1972-01-03,Watercraft and transport therefor,"['PROPN', 'CCONJ', 'NOUN', 'ADP']",['ORG'],1,0,5,"['watercraft', 'and', 'transport', 'therefor']",1
US3802166A,1970-12-22,Vacuum cleaner and dust receptacle therefor,"['PROPN', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['vacuum', 'cleaner', 'and', 'dust', 'receptacle', 'therefor']",1
US3802561A,1971-06-02,Process and apparatus for separating phosphorus furnace slag and ferrophosphorus from one another,"['NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'CCONJ', 'NOUN', 'ADP', 'NUM', 'DET']",[],1,0,14,"['process', 'and', 'apparatus', 'for', 'separating', 'phosphorus', 'furnace', 'slag', 'and', 'ferrophosphorus', 'from', 'one', 'another']",1
US3802835A,1972-08-03,Alcohol-ammonia dye solution and dyeing therewith,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['alcohol-ammonia', 'dye', 'solution', 'and', 'dyeing', 'therewith']",1
US3803299A,1970-05-22,Method of producing a diagnostic preparation on the basis of macro-aggregates of serum albumin labelled with,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADP']",[],1,0,19,"['method', 'of', 'producing', 'a', 'diagnostic', 'preparation', 'on', 'the', 'basis', 'of', 'macro-aggregates', 'of', 'serum', 'albumin', 'labelled', 'with']",1
US3803592A,1972-09-11,Keyboard and digital circuit therefor,"['PROPN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,6,"['keyboard', 'and', 'digital', 'circuit', 'therefor']",1
US3803756A,1973-02-08,Toy vehicle and launching device therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['toy', 'vehicle', 'and', 'launching', 'device', 'therefor']",1
US3804367A,1972-07-10,Control lever and mounting means therefor,"['PROPN', 'PROPN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['control', 'lever', 'and', 'mounting', 'means', 'therefor']",1
US3804586A,1967-05-16,Dyeing hair with aqueous solution of nitro p-phenylenediamines and composition therefor,"['NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['ORG'],1,0,14,"['dyeing', 'hair', 'with', 'aqueous', 'solution', 'of', 'nitro', 'p-phenylenediamines', 'and', 'composition', 'therefor']",1
US3804865A,1973-03-23,Method of preparing self-condensation products of alkylphenols,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADP']",[],1,0,10,"['method', 'of', 'preparing', 'self-condensation', 'products', 'of', 'alkylphenols']",1
US3804951A,1971-10-01,Egg extender composition and process therefor,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,7,"['egg', 'extender', 'composition', 'and', 'process', 'therefor']",1
US3805000A,1970-03-23,Vacuum interrupter and methods of making contacts therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,9,"['vacuum', 'interrupter', 'and', 'methods', 'of', 'making', 'contacts', 'therefor']",1
US3805364A,1969-09-04,Method of mounting cutter inserts in bit bodies and removing the same therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'DET', 'ADJ', 'ADP']",[],1,0,14,"['method', 'of', 'mounting', 'cutter', 'inserts', 'in', 'bit', 'bodies', 'and', 'removing', 'the', 'same', 'therefrom']",1
US3806650A,1969-01-17,Apparatus for remote register readout,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],1,0,6,"['apparatus', 'for', 'remote', 'register', 'readout']",1
US3806891A,1972-12-26,Logic circuit for scan-in/scan-out,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADP', 'SYM', 'NOUN', 'PUNCT', 'ADP']",[],1,0,11,"['logic', 'circuit', 'for', 'scan-in/scan-out']",1
US3807074A,1970-12-07,Microfiche viewer and accessories therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['microfiche', 'viewer', 'and', 'accessories', 'therefor']",1
US3807652A,1970-04-27,Tape cartridge and reproduction instrument therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['tape', 'cartridge', 'and', 'reproduction', 'instrument', 'therefor']",1
US3807953A,1971-05-28,Method of disperse dyeing and carrier composition therefor,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,9,"['method', 'of', 'disperse', 'dyeing', 'and', 'carrier', 'composition', 'therefor']",1
