patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US2800288A,1954-05-12,Strip uncoiler and control therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['strip', 'uncoiler', 'and', 'control', 'therefor']",1
US2800925A,1954-12-17,Downspout flow diverter,"['PROPN', 'VERB', 'ADP']",[],1,0,4,"['downspout', 'flow', 'diverter']",1
US2801298A,1953-08-18,Series connected transistor amplifier,"['PROPN', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['series', 'connected', 'transistor', 'amplifier']",1
US2801904A,1955-05-31,Improved method for obtaining pyrosulfuryl fluoride from calcium fluoride and sulfur trioxide,"['ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,13,"['improved', 'method', 'for', 'obtaining', 'pyrosulfuryl', 'fluoride', 'from', 'calcium', 'fluoride', 'and', 'sulfur', 'trioxide']",1
US2801944A,1954-04-01,Method of soldering and flux therefor,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,7,"['method', 'of', 'soldering', 'and', 'flux', 'therefor']",1
US2803004A,1955-11-22,Electro-magnetic diaphragm horn and circuit breaker therefor,"['PROPN', 'PUNCT', 'ADJ', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",['ORG'],1,0,10,"['electro-magnetic', 'diaphragm', 'horn', 'and', 'circuit', 'breaker', 'therefor']",1
US2803273A,1955-03-28,Apparatus for trimming lumber and control means therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,9,"['apparatus', 'for', 'trimming', 'lumber', 'and', 'control', 'means', 'therefor']",1
US2803357A,1954-07-02,Vehicle pusher unloader,"['PROPN', 'NOUN', 'ADP']",[],1,0,4,"['vehicle', 'pusher', 'unloader']",1
US2803922A,1954-03-12,Toy vehicle and launching device therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,7,"['toy', 'vehicle', 'and', 'launching', 'device', 'therefor']",1
US2804378A,1953-10-05,Apparatus for the manufacture of arsenic trisulfide,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADP']",[],1,0,8,"['apparatus', 'for', 'the', 'manufacture', 'of', 'arsenic', 'trisulfide']",1
US2804434A,1953-06-27,Process of producing a polycondensation product from methylene-bis-chloropropionic acid amide,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP']",[],1,0,15,"['process', 'of', 'producing', 'a', 'polycondensation', 'product', 'from', 'methylene-bis-chloropropionic', 'acid', 'amide']",1
US2805200A,1954-03-11,Method of inhibiting waxy deposits in oil wells and compositions therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,12,"['method', 'of', 'inhibiting', 'waxy', 'deposits', 'in', 'oil', 'wells', 'and', 'compositions', 'therefor']",1
US2805913A,1954-02-19,"Method of enhancing filling power, stabilizing curl, etc., in land fowl feathers by applying glyoxal and products produced therefrom","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'PUNCT', 'X', 'X', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,24,"['method', 'of', 'enhancing', 'filling', 'power,', 'stabilizing', 'curl,', 'etc.,', 'in', 'land', 'fowl', 'feathers', 'by', 'applying', 'glyoxal', 'and', 'products', 'produced', 'therefrom']",1
US2806557A,1955-06-23,Windshield wiper transmission assembly and weather shield therefor,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,9,"['windshield', 'wiper', 'transmission', 'assembly', 'and', 'weather', 'shield', 'therefor']",1
US2806736A,1954-12-31,Vehicle end gate and mounting means therefor,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,8,"['vehicle', 'end', 'gate', 'and', 'mounting', 'means', 'therefor']",1
US2806774A,1955-04-21,Manufacture of tungsten metal powder and articles made therefrom,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,10,"['manufacture', 'of', 'tungsten', 'metal', 'powder', 'and', 'articles', 'made', 'therefrom']",1
US2806823A,1954-12-14,Process of preparing cellular rubber and compositions therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['process', 'of', 'preparing', 'cellular', 'rubber', 'and', 'compositions', 'therefor']",1
US2806896A,1952-04-22,Insulator compartment and control therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['insulator', 'compartment', 'and', 'control', 'therefor']",1
US2807522A,1953-12-17,Apparatus for burning sulfur and treating liquids with the combustion gases therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP']",[],1,0,13,"['apparatus', 'for', 'burning', 'sulfur', 'and', 'treating', 'liquids', 'with', 'the', 'combustion', 'gases', 'therefrom']",1
US2807566A,1953-10-30,Method of potentiating drugs affecting the central nervous system and compositions therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'of', 'potentiating', 'drugs', 'affecting', 'the', 'central', 'nervous', 'system', 'and', 'compositions', 'therefor']",1
US2807599A,1955-01-28,Polymers of divinyl benzene monoepoxide,"['NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP']",[],1,0,6,"['polymers', 'of', 'divinyl', 'benzene', 'monoepoxide']",1
US2807731A,1954-01-27,Crystal assembly and mounting means therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",['PRODUCT'],1,0,7,"['crystal', 'assembly', 'and', 'mounting', 'means', 'therefor']",1
US2808470A,1954-05-18,Electron discharge device structures and circuitry therefor,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,8,"['electron', 'discharge', 'device', 'structures', 'and', 'circuitry', 'therefor']",1
US2809863A,1955-12-16,Perfumed or deodorant ball and a support therefor,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP']",[],1,0,9,"['perfumed', 'or', 'deodorant', 'ball', 'and', 'a', 'support', 'therefor']",1
US2809878A,1954-05-13,Process of producing white tanned leather by precipitating in situ zinc sulfide and sulfhydrate compounds and product produced therefrom,"['PROPN', 'ADP', 'VERB', 'ADJ', 'VERB', 'NOUN', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,20,"['process', 'of', 'producing', 'white', 'tanned', 'leather', 'by', 'precipitating', 'in', 'situ', 'zinc', 'sulfide', 'and', 'sulfhydrate', 'compounds', 'and', 'product', 'produced', 'therefrom']",1
US2809939A,1954-11-18,Fluidized silica gel catalysts containing vanadium pentoxide and oxides of metals of group iii-b and iv-a,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'NOUN', 'PUNCT', 'DET']",['PERSON'],1,1,21,"['fluidized', 'silica', 'gel', 'catalysts', 'containing', 'vanadium', 'pentoxide', 'and', 'oxides', 'of', 'metals', 'of', 'group', 'iii-b', 'and', 'iv-a']",1
US2810051A,1956-03-07,Trigger switch with automatic kick-off,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADP']",[],1,0,8,"['trigger', 'switch', 'with', 'automatic', 'kick-off']",1
US2810096A,1955-07-21,Voltage tunable magnetron with control electrode,"['NOUN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP']",[],1,0,7,"['voltage', 'tunable', 'magnetron', 'with', 'control', 'electrode']",1
US2810127A,1954-10-07,Turnstile antenna and feed system therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['turnstile', 'antenna', 'and', 'feed', 'system', 'therefor']",1
