patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US2004341A,1932-05-31,Weft detecting mechanism for drop box looms,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'VERB']",[],1,0,8,"['weft', 'detecting', 'mechanism', 'for', 'drop', 'box', 'looms']",0,1
US2004342A,1934-07-16,Weft detecting mechanism for drop box looms,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'VERB']",[],1,0,8,"['weft', 'detecting', 'mechanism', 'for', 'drop', 'box', 'looms']",0,1
US2054181A,1935-05-07,Weft detecting system for shifting shuttle box looms,"['ADP', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PROPN', 'VERB']",[],1,0,9,"['weft', 'detecting', 'system', 'for', 'shifting', 'shuttle', 'box', 'looms']",0,1
US2002068A,1934-01-04,Under floor duct system,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,"['under', 'floor', 'duct', 'system']",0,1
US2003334A,1931-07-25,Caliper controlled grinding machine,"['ADP', 'VERB', 'VERB', 'NOUN']",[],0,0,5,"['caliper', 'controlled', 'grinding', 'machine']",0,1
US2003629A,1931-02-13,In and out terminal cleaning tool,"['ADP', 'CCONJ', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,7,"['in', 'and', 'out', 'terminal', 'cleaning', 'tool']",0,1
US2003954A,1933-09-15,Over voltage protective device,"['ADP', 'NOUN', 'ADJ', 'NOUN']",[],0,0,5,"['over', 'voltage', 'protective', 'device']",0,1
US2004511A,1933-06-23,Under arm protector,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['under', 'arm', 'protector']",0,1
US2009125A,1935-07-23,Of intensifying,"['ADP', 'VERB']",[],0,0,2,"['of', 'intensifying']",0,1
US2012593A,1934-05-29,Inside lamp for automobiles,"['ADP', 'NOUN', 'ADP', 'NOUN']",[],0,0,5,"['inside', 'lamp', 'for', 'automobiles']",0,1
US2013241A,1932-05-02,Over-current signal device,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'NOUN']",[],0,0,6,"['over-current', 'signal', 'device']",0,1
US2015277A,1933-10-30,Inside casing cutter,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['inside', 'casing', 'cutter']",0,1
US2018119A,1933-11-22,By-pass valve for liquid dispensers,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,8,"['by-pass', 'valve', 'for', 'liquid', 'dispensers']",0,1
US2018786A,1931-10-24,Inside frosting of neon signs,"['ADP', 'VERB', 'ADP', 'NOUN', 'NOUN']",[],0,0,6,"['inside', 'frosting', 'of', 'neon', 'signs']",0,1
US2022185A,1931-09-17,Fungicide,['ADP'],[],0,0,2,['fungicide'],0,1
US2025422A,1935-03-22,Inside burr remover,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'burr', 'remover']",0,1
US2030864A,1934-10-26,Inside micrometer centering device,"['ADP', 'NOUN', 'VERB', 'NOUN']",[],0,0,5,"['inside', 'micrometer', 'centering', 'device']",0,1
US2035741A,1936-03-31,Of naphthenic acibs,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'naphthenic', 'acibs']",0,1
US2038062A,1934-11-15,Inside door handle assembly for an automotive vehicle,"['ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']",[],0,0,9,"['inside', 'door', 'handle', 'assembly', 'for', 'an', 'automotive', 'vehicle']",0,1
US2038110A,1932-07-15,Amplifier overload indicator,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,"['amplifier', 'overload', 'indicator']",0,1
US2038160A,1932-05-03,Under water cement and mortar,"['ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,6,"['under', 'water', 'cement', 'and', 'mortar']",0,1
US2041273A,1927-07-07,Amplifier volume control,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,"['amplifier', 'volume', 'control']",0,1
US2045953A,1936-06-30,at ent office,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['at', 'ent', 'office']",0,1
US2048530A,1934-12-14,Inside pipe cutter,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'pipe', 'cutter']",0,1
US2054171A,1930-06-12,Weft replenishing shuttle changing loom,"['ADP', 'VERB', 'NOUN', 'VERB', 'NOUN']",[],0,0,6,"['weft', 'replenishing', 'shuttle', 'changing', 'loom']",0,1
US2054174A,1933-04-22,Weft detecting mechanism for multicolor shuttle changers,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,8,"['weft', 'detecting', 'mechanism', 'for', 'multicolor', 'shuttle', 'changers']",0,1
US2054176A,1934-04-26,Weft detecting mechanism for multicolor shuttle changing looms,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN']",[],0,0,9,"['weft', 'detecting', 'mechanism', 'for', 'multicolor', 'shuttle', 'changing', 'looms']",0,1
US2054180A,1934-04-26,Weft detecting mechanism for multicolor shuttle changing looms,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN']",[],0,0,9,"['weft', 'detecting', 'mechanism', 'for', 'multicolor', 'shuttle', 'changing', 'looms']",0,1
US2060268A,1935-03-02,Over-wind prevention device for spring motors,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,9,"['over-wind', 'prevention', 'device', 'for', 'spring', 'motors']",0,1
US2062420A,1936-04-20,Inside casing cutter,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['inside', 'casing', 'cutter']",0,1
US2065776A,1934-06-13,Weft replenishing pick and pick loom,"['ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],0,0,7,"['weft', 'replenishing', 'pick', 'and', 'pick', 'loom']",0,1
US2068773A,1933-02-16,Over-running clutch,"['ADP', 'PUNCT', 'VERB', 'NOUN']",[],0,0,5,"['over-running', 'clutch']",0,1
US2072158A,1932-02-19,Weft inserting apparatus for looms with fixed weft bobbins,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'VERB']",['ORG'],0,0,10,"['weft', 'inserting', 'apparatus', 'for', 'looms', 'with', 'fixed', 'weft', 'bobbins']",0,1
US2076684A,1935-02-04,By-pass joint for well testers,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,8,"['by-pass', 'joint', 'for', 'well', 'testers']",0,1
US2079446A,1933-10-20,Over-modulation protective device,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN']",[],0,0,6,"['over-modulation', 'protective', 'device']",0,1
US2082884A,1934-01-08,Weft replenishing drop box loom,"['ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['weft', 'replenishing', 'drop', 'box', 'loom']",0,1
US2084606A,1935-09-19,Inside pipe cutter,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'pipe', 'cutter']",0,1
US2084617A,1936-07-03,Off-center switch hook,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['off-center', 'switch', 'hook']",0,1
US2086248A,1935-10-01,Weft laying mechanism for a wire cloth loom,"['ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",[],0,0,9,"['weft', 'laying', 'mechanism', 'for', 'a', 'wire', 'cloth', 'loom']",0,1
US2088231A,1932-01-22,Amplifier gain control,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,"['amplifier', 'gain', 'control']",0,1
US2094306A,1935-07-06,Weft inserting and beating-up mechanism of looms for weaving,"['ADP', 'VERB', 'CCONJ', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB']",['ORG'],0,0,12,"['weft', 'inserting', 'and', 'beating-up', 'mechanism', 'of', 'looms', 'for', 'weaving']",0,1
US2094369A,1936-01-14,Inside releasing means for closures of vaults and the like,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],0,0,11,"['inside', 'releasing', 'means', 'for', 'closures', 'of', 'vaults', 'and', 'the', 'like']",0,1
US2095576A,1934-02-23,Weft inserting and beating-up mechanism of looms for weaving,"['ADP', 'VERB', 'CCONJ', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB']",['ORG'],0,0,12,"['weft', 'inserting', 'and', 'beating-up', 'mechanism', 'of', 'looms', 'for', 'weaving']",0,1
US2097415A,1937-01-23,Benzenesulphonhydroxamide derivatives and process of producing them,"['ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'PRON']",[],0,0,8,"['benzenesulphonhydroxamide', 'derivatives', 'and', 'process', 'of', 'producing', 'them']",0,1
US2098088A,1937-02-17,Inside pipe thread protector,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,"['inside', 'pipe', 'thread', 'protector']",0,1
US2098712A,1936-01-10,By-pass arrangement,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['by-pass', 'arrangement']",0,1
US2098881A,1936-05-28,Under-garment,"['ADP', 'PUNCT', 'NOUN']",[],0,0,4,['under-garment'],0,1
US2098882A,1936-05-28,Under-garment,"['ADP', 'PUNCT', 'NOUN']",[],0,0,4,['under-garment'],0,1
