patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US1303364A,1919-05-13,For car-vestibttml-biaphragm,"['ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,6,"['for', 'car-vestibttml-biaphragm']",0,1
US1303452A,1919-05-13,And jesse conrad smith,"['CCONJ', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,4,"['and', 'jesse', 'conrad', 'smith']",0,1
US1303559A,1919-05-13,And rexford m,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,"['and', 'rexford', 'm']",0,1
US1304232A,1919-05-20,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,"['and', 'john', 'a']",0,1
US1304527A,1919-05-27,And one-third to pbancis e,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'NOUN']","['CARDINAL', 'GPE']",1,0,7,"['and', 'one-third', 'to', 'pbancis', 'e']",0,1
US1304831A,1919-05-27,And william b,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'b']",0,1
US1304861A,1919-05-27,And william payne,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'payne']",0,1
US1305578A,1919-06-03,And one-fourth to everett e,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'PART', 'VERB', 'PROPN']",['CARDINAL'],1,0,7,"['and', 'one-fourth', 'to', 'everett', 'e']",0,1
US1305580A,1919-06-03,And one-eourth to everett e,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'PART', 'VERB', 'PROPN']",['CARDINAL'],1,0,7,"['and', 'one-eourth', 'to', 'everett', 'e']",0,1
US1305581A,1919-06-03,And one-fourth to everett e,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'PART', 'VERB', 'PROPN']",['CARDINAL'],1,0,7,"['and', 'one-fourth', 'to', 'everett', 'e']",0,1
US1305664A,1919-06-03,To william h,"['ADP', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['to', 'william', 'h']",0,1
US1305876A,1919-06-03,To samuel l,"['ADP', 'PROPN', 'PROPN']",[],1,0,3,"['to', 'samuel', 'l']",0,1
US1306381A,1919-06-10,of hew haven,"['ADP', 'PROPN', 'NOUN']",[],1,0,3,"['of', 'hew', 'haven']",0,1
US1306507A,1919-06-10,And thirty-nine and one-half one-htjndredths to james a,"['CCONJ', 'NUM', 'PUNCT', 'NUM', 'CCONJ', 'NUM', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'PART', 'PROPN', 'PRON']","['CARDINAL', 'CARDINAL']",1,0,14,"['and', 'thirty-nine', 'and', 'one-half', 'one-htjndredths', 'to', 'james', 'a']",0,1
US1306713A,1919-06-17,And william f,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'william', 'f']",0,1
US1307021A,1919-06-17,And paul hardies,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,"['and', 'paul', 'hardies']",0,1
US1307028A,1919-06-17,For dynamo electric machines,"['ADP', 'PROPN', 'ADJ', 'NOUN']",[],1,0,4,"['for', 'dynamo', 'electric', 'machines']",0,1
