patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US2100411A,1934-10-16,Method of increasing the corrosion resistance of aluminum alloys and products resulting therefrom,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,14,"['method', 'of', 'increasing', 'the', 'corrosion', 'resistance', 'of', 'aluminum', 'alloys', 'and', 'products', 'resulting', 'therefrom']",1
US2103080A,1933-12-29,Process for producing linen-like materials and products therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,11,"['process', 'for', 'producing', 'linen-like', 'materials', 'and', 'products', 'therefrom']",1
US2106763A,1933-05-05,Method of purifying crude extracts of the germinal gland hormones and of isolating the latter therefrom,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'VERB', 'DET', 'ADJ', 'ADP']",[],1,0,17,"['method', 'of', 'purifying', 'crude', 'extracts', 'of', 'the', 'germinal', 'gland', 'hormones', 'and', 'of', 'isolating', 'the', 'latter', 'therefrom']",1
US2106877A,1938-02-01,Process of producing alcohols from,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,5,"['process', 'of', 'producing', 'alcohols', 'from']",1
US2107530A,1936-11-09,Film reel and film attaching means therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADP']",[],1,0,8,"['film', 'reel', 'and', 'film', 'attaching', 'means', 'therefor']",1
US2112442A,1935-08-17,"Method of making cheese cake, and product employed therewith","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,11,"['method', 'of', 'making', 'cheese', 'cake,', 'and', 'product', 'employed', 'therewith']",1
US2112502A,1936-10-06,Apparatus for manufacturing lime and cement and collecting carbon dioxide delivered therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADP']",[],1,0,13,"['apparatus', 'for', 'manufacturing', 'lime', 'and', 'cement', 'and', 'collecting', 'carbon', 'dioxide', 'delivered', 'therefrom']",1
US2112875A,1935-07-25,Compressor unloader,"['PROPN', 'ADP']",[],1,0,3,"['compressor', 'unloader']",1
US2113160A,1934-07-19,Centrifuge unloader,"['PROPN', 'ADP']",[],1,0,3,"['centrifuge', 'unloader']",1
US2113637A,1935-09-04,Compressor unloader,"['PROPN', 'ADP']",[],1,0,3,"['compressor', 'unloader']",1
US2113845A,1936-07-01,Film rewind take-up,"['PROPN', 'NOUN', 'VERB', 'PUNCT', 'ADP']",[],1,0,6,"['film', 'rewind', 'take-up']",1
US2115122A,1937-03-13,Perforate sheet resistant to tearing and pack therefrom,"['PROPN', 'NOUN', 'ADJ', 'ADP', 'VERB', 'CCONJ', 'VERB', 'ADP']",[],1,0,9,"['perforate', 'sheet', 'resistant', 'to', 'tearing', 'and', 'pack', 'therefrom']",1
US2115681A,1938-04-26,Dialkyl substituted amides of,"['PROPN', 'VERB', 'NOUN', 'ADP']",[],1,0,4,"['dialkyl', 'substituted', 'amides', 'of']",1
US2117623A,1938-05-17,Vat-dyestuff preparations for,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'ADP']",[],1,0,5,"['vat-dyestuff', 'preparations', 'for']",1
